dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.02,-1.777269,9.487542,1.4721842,-0.18155634,0.97311264,0.14995833,1.2679687,1.0011984925717412,76.396805
0.027,-1.8346968,9.516255,1.4721842,-0.18253233,0.97085565,0.150121,1.2679687,0.9992072182421228,76.31862
0.02,-1.867598,9.497113,1.486541,-0.18625332,0.9687614,0.150609,1.2679687,0.9979338616205047,76.11211
0.012,-1.8580267,9.487542,1.4913267,-0.18899834,0.9687614,0.15125968,1.2679687,0.9985481874478067,75.97025
0.018,-1.8011973,9.539586,1.4769697,-0.18785965,0.96955436,0.15142234,1.2679687,0.9991274392612173,76.025
0.021,-1.7868403,9.553943,1.4434702,-0.18511467,0.97148603,0.14995833,1.2679687,1.0002699886635316,76.22155
0.017,-1.8011973,9.549157,1.4530416,-0.183183,0.97358036,0.14865701,1.2679687,1.0017552774058003,76.37895
0.022,-1.7964116,9.5348,1.4626129,-0.18302034,0.9734176,0.148169,1.2598825,1.0014950229253816,76.40087
0.021,-1.7964116,9.530014,1.4913267,-0.18334568,0.9726043,0.14979567,1.2598825,1.0010062205739925,76.31879
0.022,-1.8538394,9.629914,1.5439688,-0.185135,0.97534925,0.15288633,1.2598825,1.0044676976017173,76.17046
0.023,-1.9064814,9.7196455,1.5302101,-0.18887633,0.9816323,0.15518399,1.2598825,1.011611731368682,76.016365
0.011,-1.8681962,9.577272,1.4961123,-0.19131632,0.98323864,0.15534668,1.2598825,1.0136531670165259,75.929016
0.019,-1.8299111,9.41157,1.5535401,-0.190503,0.97581697,0.155672,1.2598825,1.0063517844585437,75.849754
0.019,-1.8005991,9.312267,1.538585,-0.18690401,0.96197003,0.15595667,1.2598825,0.9922912547720053,75.79952
0.039,-1.791626,9.35474,1.5481563,-0.18430133,0.95440596,0.15772568,1.2598825,0.9847512950024795,75.73929
0.003,-1.791626,9.454042,1.5822539,-0.18300001,0.95584965,0.15870166,1.2598825,0.9860647898803746,75.7796
0.015,-1.8155541,9.539586,1.5870396,-0.18350834,0.9635764,0.16034865,1.2598825,0.9939147013623212,75.80717
0.021,-1.8299111,9.553943,1.5726827,-0.18480967,0.9703474,0.16118233,1.2598825,1.000853856790643,75.817375
0.02,-1.8394824,9.501899,1.5583258,-0.18643634,0.9719741,0.160369,1.2598825,1.00260177803136,75.80153
0.021,-1.8586249,9.553943,1.5631114,-0.18790032,0.972462,0.15955567,1.2598825,1.0032182621809635,75.776
0.017,-1.8634106,9.582058,1.5774683,-0.18903899,0.9734177,0.15971833,1.2598825,1.004384241355391,75.735535
0.02,-1.8203398,9.520443,1.649253,-0.18838833,0.97404796,0.162809,1.2598825,1.0053687683333696,75.66081
0.02,-1.7581264,9.486943,1.7347964,-0.18497233,0.9717706,0.16864467,1.2598825,1.0034908349691305,75.55561
0.018,-1.7246269,9.5252285,1.6821543,-0.180255,0.9698389,0.17220299,1.2598825,1.001365696696704,75.58461
0.022,-1.7150556,9.520443,1.6390835,-0.17667633,0.9698389,0.17185734,1.2598825,1.0006682757487213,75.74079
0.017,-1.7437695,9.553943,1.5870396,-0.17618833,0.9721163,0.16683501,1.2598825,1.0019412827860377,75.98513
0.021,-1.805983,9.515657,1.6157535,-0.17895366,0.971791,0.164578,1.2598825,1.0017425503977146,75.95388
0.02,-1.8299111,9.468399,1.6438692,-0.18285768,0.970022,0.16474067,1.2728256,1.0007592827511003,75.76287
0.02,-1.8634106,9.486943,1.7252251,-0.18692434,0.96774465,0.16943766,1.2728256,1.0000897630240688,75.38835
0.017,-1.8681962,9.506086,1.7443677,-0.189039,0.9674193,0.17380933,1.2728256,1.0009223665293348,75.13387
0.021,-1.8538394,9.619745,1.7114664,-0.18985234,0.9725637,0.176107,1.2728256,1.0064480652941847,75.09037
0.02,-1.8448663,9.648459,1.7641085,-0.189222,0.9780536,0.17742866,1.2728256,1.0118669848466058,75.14625
0.02,-1.9010975,9.482158,1.7252251,-0.19034034,0.9772403,0.176778,1.2728256,1.0111768186239853,75.11397
0.019,-1.8771694,9.330214,1.8161523,-0.19113334,0.96739894,0.18033634,1.2728256,1.00245391907303,74.80316
0.02,-1.8299111,9.334999,1.9160527,-0.19062501,0.95674425,0.185501,1.2728256,0.9930297482601776,74.46348
0.019,-1.762912,9.553345,1.8544376,-0.185928,0.95916396,0.189893,1.2728256,0.9953010025029037,74.513306
0.019,-1.6199409,9.47797,1.791626,-0.17718466,0.9641864,0.18905933,1.2728256,0.9983953076055074,74.958084
