dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.019,0.10348958,9.409177,1.6671991,0.007869001,0.9617667,0.235765,1.1911197,0.9902738396469556,76.21892
0.02,0.0017946169,9.918848,1.4482559,0.0011996665,0.98232365,0.19278033,1.1911197,1.0010621567598101,78.89667
0.021,0.15014961,9.695718,1.2221341,0.008682332,0.9865327,0.14743699,1.1911197,0.9975268387732966,81.485596
0.018,0.18305093,9.686745,1.7688942,0.011386666,0.9959674,0.15089367,1.1911197,1.0073974365062803,81.36085
0.019,0.5796613,9.459426,1.7994026,0.031028667,0.9803514,0.16282934,1.1911197,0.9942660694464913,80.40313
0.02,0.18604197,9.549157,1.5541383,0.032248665,0.9753697,0.17411435,1.1911197,0.9913131784694785,79.71021
0.021,-0.465404,9.562916,1.2011969,0.010207334,0.97116065,0.154818,1.1521325,0.9834763906119558,80.92307
0.018,-0.8171489,10.239487,1.4763715,-0.037270997,0.99767536,0.14383799,1.1521325,1.0086796401977958,81.52898
0.019,-0.6436693,10.392029,1.8741783,-0.06547333,1.026325,0.15471633,1.1521325,1.0399840764181028,80.7037
0.02,-0.47976094,9.667602,1.1377872,-0.06596133,1.0298834,0.152561,1.1521325,1.0432092504354205,80.83227
0.02,0.48873404,8.944371,-0.25842485,-0.021573668,0.9858617,0.093594335,1.1521325,0.990529480137931,84.43549
0.019,0.33080772,9.635299,-0.3080759,0.011549332,0.96014,0.019418335,1.1521325,0.960405778255581,88.65203
0.019,0.87218386,9.155538,-0.101694964,0.05750267,0.94273466,-0.022712335,1.1521325,0.9447597809901457,86.24788
0.02,1.7796619,9.160323,1.3094722,0.101381995,0.950075,0.030581335,1.1521325,0.9559581459904075,83.640175
0.022,2.769094,9.84826,2.3234308,0.18426067,0.9573137,0.12002766,1.1521325,0.9822464987383932,77.06296
0.017,3.566502,9.364909,3.2147572,0.27584198,0.96443033,0.23275568,1.1521325,1.0297523337592582,69.48255
0.02,4.261617,9.287143,3.3924243,0.36020502,0.968741,0.30355635,1.1521325,1.0771969381298072,64.06839
0.019,5.233701,9.461221,3.1441689,0.4439783,0.9555853,0.33145365,1.1521325,1.1045911142359888,59.89451
0.02,5.692525,8.979665,1.8424734,0.516243,0.94249064,0.284809,1.1521325,1.111715601886186,57.97108
0.019,5.656633,7.6163545,0.509073,0.5636603,0.88569957,0.18680233,1.1521325,1.0663356875991425,56.160553
0.019,4.578068,7.524829,0.5808577,0.541375,0.81988066,0.099673994,1.1521325,0.9875353559844194,56.122307
0.021,4.4201417,7.431509,0.16869399,0.49812603,0.767258,0.042781334,1.1521325,0.9157754119582264,56.910995
0.021,3.0634112,6.9020967,0.15553348,0.409981,0.74298,0.030764332,1.1521325,0.8491467246578258,61.041737
0.024,2.0745773,7.0085773,0.9343972,0.324886,0.72543234,0.042781334,1.1521325,0.7960108205225577,65.69049
0.02,1.5876378,7.4626155,1.5846468,0.22860765,0.7264897,0.09091032,1.1521325,0.7670159475399563,71.29172
0.013,1.262214,8.078169,1.9674984,0.16738398,0.766465,0.15249999,1.1521325,0.7992135218080668,73.5413
0.019,-0.07477571,8.721839,1.7874385,0.09432634,0.8246997,0.18149532,1.2549075,0.8496867692785625,76.07051
0.02,-1.5828521,9.474979,1.4823537,-0.0134403305,0.89310104,0.17801833,1.2549075,0.9107692519669366,78.69597
0.018,-1.2125629,10.229915,1.2963116,-0.09755933,0.96624,0.15520434,1.2549075,0.9834764495387501,79.25726
0.02,-1.4213367,10.393225,1.1569297,-0.14332967,1.0230513,0.13377301,1.2549075,1.041668131713587,79.15139
0.02,-1.8592232,10.489536,1.6504494,-0.15272367,1.0575366,0.13948667,1.2549075,1.077573531244216,78.93366
0.02,-2.8869405,11.478969,1.3806586,-0.20963667,1.0999926,0.14235367,1.2549075,1.1288028588677606,77.02734
0.018,-3.675974,11.927025,0.21774685,-0.286273,1.1521273,0.11043033,1.2549075,1.192285337796164,75.08718
0.02,-3.056831,11.32822,-0.18843478,-0.32698035,1.1806346,0.047925662,1.2549075,1.226014323211394,74.36245
0.022,-2.6823542,10.614561,-1.1473584,-0.32002637,1.1512531,-0.038002998,1.2549075,1.1955102734545375,74.36128
0.02,-2.8965118,10.543375,-0.49950173,-0.293532,1.1042219,-0.06238267,1.2549075,1.144272141295937,74.796295
0.016,-2.1541386,10.669596,0.037686955,-0.262849,1.0818349,-0.054696664,1.2549075,1.1146515603388703,76.06248
0.02,-1.2496517,10.337592,0.40857446,-0.21415067,1.0724207,-0.0018096678,1.2549075,1.0935949779851935,78.70683
0.023,-0.5066802,9.589237,0.35353956,-0.132919,1.039989,0.027185665,1.2549075,1.0488010438018978,82.56754
0.022,1.4117653,8.794222,-0.024526432,-0.011712004,0.97624403,0.025071,1.2549075,0.976636133309764,88.37641
0.022,3.5491543,8.120044,-0.19860429,0.151402,0.9008684,0.004432667,1.2549075,0.9135130627199631,80.45591
0.012,4.792824,8.237292,-0.0741775,0.33153498,0.85491496,-0.010105667,1.2549075,0.9170044509104259,68.79482
0.019,5.8863435,8.571689,-0.046061836,0.4836283,0.8473511,-0.010837667,1.2549075,0.9757139095453818,60.278126
0.019,5.8241305,8.183454,-0.119042926,0.560956,0.8495064,-0.008133333,1.2549075,1.0180367739136786,56.559204
0.019,4.782056,7.9034934,-0.23629123,0.56058997,0.83816034,-0.013643667,1.2549075,1.0084443524785578,56.216236
0.021,3.746562,7.77129,0.1274178,0.48785767,0.81095433,-0.0077469996,1.2549075,0.9464206522169123,58.966362
0.022,3.1507492,7.620542,0.26620153,0.396988,0.7918207,0.005347667,1.282028,0.8857810688771255,63.370537
0.024,2.650051,7.4919276,0.2835495,0.32452,0.7778314,0.023017334,1.282028,0.8431279094233824,67.302444
0.021,1.3220345,7.365108,0.55692947,0.242109,0.76402503,0.037616666,1.282028,0.8023503175800489,72.21959
0.011,-0.43130627,7.587641,0.7788638,0.120353006,0.76290673,0.055042338,1.282028,0.7743004480750117,80.15879
0.019,-2.2671995,8.662018,1.2311072,-0.046787005,0.80267864,0.08725033,1.282028,0.8087611825657156,82.96862
0.019,-4.1497526,10.459626,1.2963116,-0.232776,0.9078631,0.11238233,1.282028,0.9439437630072213,74.10742
0.019,-5.3994045,12.05863,0.782453,-0.40164435,1.0598344,0.11250433,1.282028,1.1389575413870356,68.51763
0.022,-6.1902323,12.642478,-0.13579269,-0.5349904,1.1951324,0.06604266,1.282028,1.3110750255623564,65.72279
0.022,-5.7577295,11.552547,-1.180858,-0.58964634,1.2322813,-0.018157667,1.282028,1.3662100043276457,64.41834
0.022,-4.6749773,10.584651,-1.1653047,-0.56502265,1.18218,-0.084363006,1.282028,1.3129803397051019,64.20797
0.022,-3.7441692,10.799407,-0.17766708,-0.48187968,1.119533,-0.085786335,1.282028,1.2218516000522746,66.38523
0.011,-2.7266214,10.375279,0.24705894,-0.37885067,1.079517,-0.037250668,1.282028,1.1446713106972948,70.575485
0.018,-1.352543,9.708878,0.6131608,-0.26591933,1.049749,0.023200333,1.282028,1.083154810039933,75.73325
0.02,0.04366901,8.824132,0.2847459,-0.13716866,0.9826083,0.038918,1.282028,0.992899269536202,81.74367
0.019,1.2819548,8.303095,0.17467605,-9.1500086E-4,0.9121737,0.036457665,1.282028,0.9129024243662298,87.71054
0.021,2.8606195,8.448459,0.77587277,0.14229266,0.86933136,0.04198833,1.282028,0.8818997875746826,80.31534
0.023,4.49073,8.806784,1.2903296,0.29345068,0.8687417,0.076168664,1.282028,0.9201234128005821,70.76198
0.022,5.0644093,8.792427,1.1306087,0.42201832,0.88537437,0.10866133,1.282028,0.9868102740390551,63.793526
0.022,5.407181,8.216354,1.1138589,0.50857735,0.877485,0.12014967,1.282028,1.0213063921568335,59.224545
0.011,5.2887363,8.015358,1.0001999,0.535702,0.85058403,0.110288,1.282028,1.011253310437804,57.258453
0.018,4.404588,7.6624165,1.1300105,0.5132744,0.8121743,0.11026766,1.3073791,0.967076348675566,57.1216
0.02,3.4043884,7.3956165,1.1599208,0.44519833,0.784277,0.111833334,1.3073791,0.9087346654973901,59.66
0.019,2.6446671,7.2412796,1.2418749,0.355325,0.7579656,0.120047994,1.3073791,0.845682726363779,63.672897
0.021,1.0737791,7.5493555,1.591227,0.242109,0.7541227,0.135725,1.3073791,0.803578903240392,69.793724
0.022,-0.9529416,8.480164,1.7413766,0.094000995,0.790987,0.155489,1.3073791,0.8115870089100403,77.06323
0.023,-2.4921248,9.179466,1.3375878,-0.08060134,0.8568671,0.15874232,1.3073791,0.87516677597654,78.26257
0.022,-3.1962128,9.778868,0.7585248,-0.22574067,0.9326494,0.13043833,1.3073791,0.9684048031732954,74.38202
0.011,-4.2191443,11.359327,0.25722843,-0.33676067,1.0305136,0.07999133,1.3073791,1.0870900299093371,71.43377
0.019,-5.3497534,12.233904,-0.17766708,-0.433893,1.1343356,0.028487002,1.3073791,1.214821788618314,69.026596
0.019,-4.892126,11.960524,-0.39840496,-0.49153802,1.2084913,-0.010837666,1.3073791,1.3046755771615266,67.86177
0.019,-3.612564,11.005788,-0.09571291,-0.47092,1.1964743,-0.02283433,1.3073791,1.2860162647480284,68.493
0.022,-2.4352953,10.11147,-0.06580263,-0.371856,1.1243316,-0.019032,1.3073791,1.184381964103318,71.6768
0.022,-1.4566308,9.633504,0.0526421,-0.25508168,1.045235,-0.0037006668,1.3073791,1.0759166530880386,76.28411
0.021,-0.36370903,9.219545,0.07776674,-0.14465134,0.98451966,0.0021960002,1.3073791,0.9950918520378709,81.64065
0.023,1.2287145,8.721839,-0.083748795,-0.020109667,0.93728536,0.0015860003,1.3073791,0.9375024090859824,88.767105
0.01,2.667399,8.032107,-0.093918286,0.120068334,0.882853,-0.0033956664,1.3073791,0.8909867029149939,82.25224
0.019,4.3645086,7.8460655,-0.24646074,0.28078303,0.83616763,-0.014416333,1.3073791,0.8821696268384304,71.41533
0.02,5.6464634,8.0345,-0.67118675,0.43094468,0.8128047,-0.034383666,1.3073791,0.9206231766168205,61.992424
0.019,6.2991056,8.134998,-0.50009996,0.55438834,0.816302,-0.04819,1.3073791,0.9879360658115547,55.717487
0.021,6.213562,8.127222,-0.18305093,0.6172387,0.82585865,-0.046034668,1.3073791,1.0320587764000475,53.149704
0.022,5.7780685,8.088937,0.26799613,0.62171197,0.82770896,-0.0141113335,1.2638121,1.0352907921772152,53.081844
0.024,5.0219364,7.921439,0.7148558,0.5783003,0.82045,0.02718567,1.2638121,1.0041456616985551,54.791855
0.011,3.6993039,7.77129,1.3166506,0.49283934,0.8083517,0.07816134,1.2638121,0.9499643518035658,58.312817
0.02,1.9824536,7.856833,1.6301104,0.36382434,0.8004623,0.12446034,1.2638121,0.8880306455509829,64.34145
0.025,0.2015953,8.0614195,1.771287,0.19997834,0.8052203,0.160369,1.2638121,0.8450380408058152,72.341354
0.021,-1.6109679,9.049655,1.7204394,0.019479329,0.8486726,0.174094,1.2638121,0.8665641335297916,78.33701
0.023,-3.4217365,10.374083,1.2329018,-0.164212,0.93423533,0.16059266,1.2638121,0.9620557388341652,76.18755
0.009,-4.7898326,11.247463,0.64606214,-0.33387336,1.0425307,0.12234566,1.2638121,1.1015035411798626,71.16667
0.019,-5.4723854,11.713465,-0.05623133,-0.465125,1.1330749,0.061955664,1.2638121,1.2263924525815717,67.50442
0.02,-5.4113684,11.370693,-0.5455636,-0.53275365,1.1669502,0.001504666,1.2638121,1.282810017621212,65.46158
0.02,-4.4398823,10.595419,-0.7704889,-0.52085865,1.144787,-0.04664467,1.2638121,1.258573249182037,65.44891
0.021,-3.6951163,9.850055,-0.57547385,-0.4604483,1.0814487,-0.064294,1.2638121,1.177148073100666,66.73712
0.022,-3.1022944,9.5252285,-0.26620153,-0.38196167,1.0187203,-0.054798335,1.2638121,1.0893523600781454,69.25426
0.021,-1.8358932,9.087342,0.101694964,-0.29345068,0.96746,-0.025152333,1.2638121,1.0112985463677295,73.06805
0.014,-0.23629123,8.414361,0.5162515,-0.17588334,0.91866,0.011956,1.2638121,0.9354218634531105,79.13712
0.018,1.7150556,7.7300134,0.5162515,-0.012138997,0.8576396,0.038552,1.2638121,0.8585914709572784,87.30185
0.021,3.3026934,7.3459654,0.12143575,0.16252433,0.79844934,0.039223,1.2638121,0.8157658643021105,78.17352
0.019,4.7042894,7.6552377,-0.1268196,0.33045733,0.77264637,0.017364668,1.2638121,0.8405272082204791,66.81528
0.019,6.1698933,8.405388,-0.0023928226,0.48187968,0.7956026,-2.6433324E-4,1.2638121,0.9301567747211283,58.797615
0.02,7.2735825,8.639286,0.043070808,0.61685234,0.83956337,-0.002928,1.2638121,1.0418167008536414,53.69387
0.023,6.6299133,8.638688,0.54735816,0.68230534,0.8729914,0.019987665,1.2973177,1.108175993790401,51.977917
0.023,4.9842496,8.52443,1.2203395,0.64200467,0.8770377,0.061548997,1.2973177,1.088647513140652,53.670326
0.023,3.5772698,8.575876,1.2711871,0.516365,0.8748823,0.10329334,1.2973177,1.021137269604374,58.956123
0.009,2.1194427,9.227921,1.4979069,0.36305168,0.89491063,0.135603,1.2973177,0.975222917512817,66.58454
0.02,0.5557331,9.816555,1.46022,0.212524,0.9388307,0.14375667,1.2973177,0.9732602242235829,74.71461
0.019,-0.34636107,10.042677,1.0666007,0.07915767,0.988688,0.13680266,1.2973177,1.0012416542659803,80.91747
0.019,-0.14955142,10.37827,0.45702913,0.0020333342,1.027789,0.10142267,1.2973177,1.0327830912935734,84.36318
0.021,0.29192436,10.591231,-0.17288144,-0.006933667,1.0541207,0.045912664,1.2973177,1.0551428405522596,87.47782
0.022,0.5288138,10.419546,-0.38703907,0.022814,1.0669307,-0.0034973335,1.2973177,1.0671802684647487,88.760765
0.023,0.6999006,10.1348,-0.62751776,0.05168733,1.0586549,-0.04036167,1.2973177,1.060684142871047,86.45532
0.023,1.2059826,9.84467,-0.7262217,0.08275667,1.033279,-0.059170004,1.2973177,1.0382750732480013,84.37697
0.009,1.3316058,9.638887,-0.8668,0.110044,1.0067439,-0.07547734,1.2973177,1.015549017722182,82.449646
0.019,0.9607183,9.640682,-1.1970096,0.11890934,0.9899486,-0.09483468,1.2973177,1.0015643859241563,81.26541
0.019,0.52941203,9.220742,-1.9393828,0.09591234,0.96874094,-0.13607067,1.2973177,0.982941204925756,80.249084
0.02,0.24466611,8.646464,-3.0490541,0.058966666,0.93500805,-0.21024667,1.2973177,0.9601670586755263,76.85493
0.021,0.148355,8.667402,-4.3202415,0.031354,0.90192574,-0.316407,1.2973177,0.9563297051657089,70.580894
0.023,0.2536392,8.541779,-4.975875,0.021980332,0.87884736,-0.419619,1.2973177,0.9741334191888096,64.44664
0.022,0.6729814,8.211569,-4.4231324,0.036539,0.864065,-0.46632466,1.2973177,0.9825487743069328,61.571514
0.022,0.782453,7.9094753,-2.204388,0.058092337,0.8383026,-0.39440563,1.2973177,0.9282681686535834,64.56626
0.01,0.45702913,7.1838517,0.47676992,0.06500567,0.792146,-0.20906733,1.2973177,0.8218456140994375,74.54982
0.02,0.5102694,6.24108,2.8546374,0.059475,0.72516805,0.038308006,1.2012889,0.7286106496762138,84.428116
0.018,0.9936196,5.7116675,5.642276,0.06665266,0.65046334,0.30502033,1.2012889,0.7215140613900732,64.359344
0.02,0.97866446,6.2865434,8.405388,0.08438333,0.61996335,0.5745184,1.2012889,0.849438915539032,46.873875
0.021,0.9272188,7.2305117,10.720444,0.09855566,0.6535947,0.84188133,1.2012889,1.0703566678775227,37.63527
0.022,0.9320044,7.5026956,12.819548,0.09646133,0.7144727,1.0858407,1.2012889,1.3033902232098478,33.24122
0.023,1.0624132,7.1389866,14.810376,0.09930799,0.7434477,1.3035496,1.2012889,1.5039342652232803,29.625935
0.023,0.9702896,6.9170523,14.210376,0.100772,0.73279303,1.4221745,1.2012889,1.6030348724860093,27.201984
0.009,0.81655073,7.071987,11.239686,0.09684766,0.718153,1.368474,1.2012889,1.5484974354283636,27.630922
0.019,1.2221341,7.353144,8.162517,0.10227666,0.72543234,1.1425098,1.2012889,1.3572182117403873,32.309982
0.02,1.015155,7.584051,5.2498527,0.10380167,0.74810404,0.8379367,1.2012889,1.1280834839949259,41.54162
0.02,0.59342,6.8165536,1.9615164,0.096217334,0.73942167,0.5225667,1.2012889,0.9105372623269785,54.29887
0.021,0.90149593,6.826723,-1.2634103,0.08531866,0.72152835,0.20217432,1.2012889,0.7541597256957948,73.08385
0.023,0.62512493,7.26102,-4.1629133,0.07206134,0.71054834,-0.11777067,1.2012889,0.723838181364458,79.00381
0.022,-0.5910272,7.5990067,-6.8261247,0.03180133,0.7371443,-0.41646734,1.2012889,0.8472532533640522,60.46332
0.022,-1.6689938,7.881958,-8.580662,-0.055571,0.77301234,-0.6651847,1.2012889,1.021326034182814,49.189163
0.01,-1.7096717,7.8167534,-9.625129,-0.134932,0.79190207,-0.85084826,1.2012889,1.1701531019579303,42.590275
0.018,-0.526421,7.3363943,-9.360124,-0.13273601,0.7829757,-0.93698025,1.2012889,1.2282514965348357,39.60357
0.02,0.73459655,7.350751,-7.0085773,-0.051036667,0.7649197,-0.88354427,1.2012889,1.1697680780892987,40.83685
0.019,0.49112684,7.478169,-3.6209388,0.023769667,0.75341105,-0.6794586,1.2012889,1.0148188154024185,47.937084
0.022,-0.36191443,6.8775706,-0.76689965,0.029361332,0.7378154,-0.38737032,1.2012889,0.8338401443421287,62.231895
0.022,-0.68075806,5.9270215,3.0065815,-0.018747333,0.6894221,-0.046949666,1.527467,0.6912731193980812,85.80612
0.024,-0.10289137,5.9653068,8.018349,-0.038938332,0.637999,0.348676,1.527467,0.7281029224071647,61.193085
0.021,0.1788635,7.9507513,13.177873,-0.020557,0.6744769,0.82266635,1.527467,1.064012042445219,39.33844
0.009,-0.3900301,9.101699,15.268601,-0.010675001,0.782386,1.239459,1.527467,1.4657764231573711,32.260475
0.019,-1.1557333,8.149954,13.503895,-0.046461668,0.85664326,1.4259157,1.527467,1.6641009571941907,30.982656
0.021,-0.61435723,7.1509504,9.61496,-0.07342367,0.8294576,1.3048104,1.527467,1.54787632138274,32.402813
0.018,-0.23449662,7.4123664,5.4628143,-0.068137,0.7720363,0.97150636,1.527467,1.2427820897682227,38.405014
0.023,-0.40438703,7.7030945,2.3336003,-0.042598333,0.7568473,0.59182197,1.527467,0.9617097947178357,51.904285
0.022,-0.3924229,7.949555,-0.17347965,-0.035054665,0.7839923,0.25910768,1.527467,0.8264439064354471,71.55604
0.022,-0.25124636,8.281559,-2.7822545,-0.035623997,0.81353664,-0.021146664,1.527467,0.8145907694730957,87.08488
0.022,-0.40857446,8.32463,-4.910072,-0.035766333,0.834663,-0.26736298,1.527467,0.877168441481263,72.09033
0.009,-0.73340017,8.49811,-6.233901,-0.047356334,0.8533087,-0.47335997,1.527467,0.9769585380356611,60.860184
0.019,-0.55812585,8.781659,-6.9062843,-0.05778733,0.87030727,-0.61353797,1.527467,1.0663971826117613,54.6982
0.02,-0.014955142,9.123235,-6.335596,-0.044407997,0.89745235,-0.6619923,1.527467,1.1160764396545642,53.524765
0.019,0.096311115,8.994022,-4.752744,-0.016205665,0.9143087,-0.611647,1.527467,1.100152324047423,56.20931
0.022,0.12981063,8.370093,-2.1385853,0.007177667,0.90031934,-0.44959033,1.527467,1.0063587281171134,63.461044
0.022,-0.1160519,7.2041907,1.2077773,0.0037413335,0.83509,-0.193187,1.527467,0.8571525483888979,76.97218
0.023,-0.106480606,6.2721863,5.1403813,-0.0031516666,0.7425733,0.14308567,1.527467,0.7562397634420273,79.09085
0.02,0.3379862,6.743572,9.245269,0.0039243335,0.68728703,0.530029,1.527467,0.8679341018781731,52.360203
0.011,-0.22552353,7.8634133,12.294921,2.0333349E-4,0.7096944,0.90688705,1.527467,1.151568622233268,38.045357
0.018,-1.5266209,8.370692,13.776078,-0.048068,0.7810237,1.2004191,1.453715,1.4329390994071454,33.028103
0.02,-1.2723835,7.3692956,12.883555,-0.10280534,0.80229235,1.3240863,1.453715,1.5515948246786755,31.136326
0.02,-0.78843504,6.595217,10.379466,-0.121939,0.75918573,1.258979,1.453715,1.475215280684501,30.972542
0.021,-0.25184458,6.4851475,6.9326053,-0.07860867,0.69509506,1.0263656,1.453715,1.2420800662123017,34.029655
0.023,0.31585258,6.687939,3.6861434,-0.024623668,0.6719354,0.71374065,1.453715,0.9805759482049669,43.254944
0.022,-0.2219343,6.91107,0.74476606,-0.0053680004,0.68267137,0.38625202,1.453715,0.7843848749266018,60.496685
0.023,-0.5808577,7.1527452,-1.7497516,-0.016551333,0.70536333,0.09113399,1.453715,0.7114188516553182,82.519035
0.009,-0.4863412,7.4303126,-4.0977087,-0.043818336,0.730597,-0.17344333,1.453715,0.7521799256493484,76.24138
0.019,-0.33200413,7.906484,-5.8911295,-0.047559667,0.76443166,-0.399001,1.453715,0.8636084052364986,62.271244
0.019,-0.38644084,8.603992,-6.561718,-0.04095133,0.81376034,-0.56256235,1.453715,0.990130949119366,55.27259
0.021,-0.7220342,9.202796,-6.936793,-0.048962664,0.874008,-0.65906435,1.453715,1.0957431939504245,52.905293
