dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.019,-0.9200403,9.742377,-0.17228323,-0.100101,0.98376733,-0.01525,0.044849865,0.9889645766487538,84.12345
0.021,-0.8679964,9.657433,-0.2105684,-0.093818,0.98604465,-0.017547667,0.044849865,0.9906532090279696,84.47127
0.019,-0.8913264,9.600603,-0.14297116,-0.091073,0.9857397,-0.017873,0.044849865,0.9900992410363387,84.62132
0.019,-0.8488538,9.60479,-0.09092726,-0.088653326,0.98106307,-0.015107668,0.044849865,0.9851763279091267,84.76252
0.02,-0.8913264,9.628718,-0.0526421,-0.08944633,0.98008704,-0.009739667,0.044849865,0.9842083704302859,84.7548
0.019,-0.8679964,9.732806,0.043070808,-0.088653326,0.9845807,-0.003416,0.044849865,0.9885697888758581,84.8511
0.02,-0.99661064,9.775279,0.11545369,-0.093675666,0.9903757,0.003599,0.044849865,0.9948025460060327,84.592766
0.019,-1.1252248,9.75135,0.21595225,-0.101626,0.994544,0.012728666,0.044849865,0.9998038253405367,84.12032
0.02,-1.0773684,9.769895,0.27756742,-0.10874268,0.9958047,0.020699333,0.04939301,1.0019383646729778,83.656975
0.019,-1.1108679,9.846465,0.3493521,-0.11262634,0.9982243,0.028649667,0.04939301,1.004966309989233,83.35956
0.02,-1.0677971,9.7609215,0.31106696,-0.11067433,0.9985497,0.031882662,0.04939301,1.0051700424388679,83.42047
0.019,-1.0205388,9.732208,0.29192436,-0.10874266,0.9972687,0.032370664,0.04939301,1.0037019677331602,83.50944
0.019,-0.97806627,9.875179,0.3397808,-0.10422867,0.9982447,0.03204533,0.04939301,1.0041827548533993,83.76602
0.02,-0.930808,9.960723,0.38285163,-0.09957233,1.005036,0.034485333,0.04939301,1.0105450219298215,84.01461
0.021,-0.9349955,9.88475,0.31106696,-0.09666467,1.010221,0.035136,0.04939301,1.0154432895166938,84.18668
0.018,-1.0205388,9.803992,0.30149564,-0.09810833,1.0078014,0.033834666,0.04939301,1.0131306519620116,84.1207
0.019,-0.9870393,9.7609215,0.34456646,-0.10001966,1.00101,0.032533333,0.04939301,1.00652036890528,84.00188
0.02,-0.9493524,9.727423,0.41635114,-0.10050767,0.9956624,0.036112,0.04939301,1.0013737889886805,83.877686
0.02,-0.9302098,9.769895,0.44985065,-0.09743733,0.9945033,0.041154668,0.050467867,1.0001122896455754,83.92906
0.018,-0.9445667,9.765707,0.3924229,-0.09599367,0.9946659,0.042781334,0.050467867,1.0002026398217976,83.9686
0.021,-0.96789676,9.736994,0.39720857,-0.096623994,0.9949913,0.042130668,0.050467867,1.0005592843451019,83.95266
0.019,-1.0013963,9.77468,0.41156548,-0.09904367,0.99515396,0.040829334,0.050467867,1.000903638610864,83.85574
0.02,-1.0157533,9.75135,0.40677986,-0.10146334,0.99466604,0.041317333,0.050467867,1.000680999317133,83.71476
0.02,-1.0295119,9.646665,0.43070808,-0.10355767,0.9915957,0.042456,0.050467867,0.9978921315565495,83.56023
0.018,-1.1060823,9.765109,0.40677986,-0.10711601,0.9912703,0.042293336,0.050467867,0.9979375632517116,83.37326
0.02,-1.0827522,9.836894,0.37328035,-0.109393336,0.994178,0.041154668,0.050467867,1.00102472424674,83.29494
0.02,-0.99661064,9.794421,0.34456646,-0.108275004,0.99920034,0.038226668,0.050467867,1.0057763579367036,83.44454
0.019,-0.91585284,9.765707,0.34456646,-0.101809,0.99922067,0.036112,0.050467867,1.0050428326051009,83.82986
0.019,-0.99661064,9.779466,0.38285163,-0.098881006,0.9972687,0.036437333,0.048055645,1.0028209941194295,83.967995
0.019,-1.082154,9.765109,0.41156548,-0.10178867,0.9962723,0.038714666,0.048055645,1.0022067178234628,83.761795
0.021,-1.0486546,9.713065,0.41635114,-0.10630267,0.994483,0.041154668,0.048055645,1.000994700325739,83.46113
0.019,-1.0205388,9.717851,0.38763726,-0.10711601,0.99238867,0.041317333,0.048055645,0.9990076198603969,83.40088
0.019,-0.9589237,9.75135,0.32542387,-0.10292733,0.99192095,0.038389333,0.048055645,0.9979854421133981,83.68038
0.021,-0.9870393,9.779466,0.33499518,-0.100833,0.994178,0.035624,0.048055645,0.9999131227458422,83.86049
0.018,-0.9870393,9.736994,0.32542387,-0.099694334,0.99482864,0.033509333,0.048055645,1.0003728611781906,83.96503
0.022,-1.0301101,9.732208,0.34456646,-0.102114,0.994178,0.03416,0.048055645,0.9999920321562479,83.8186
0.017,-1.0348958,9.703494,0.39720857,-0.10374067,0.9915957,0.036274668,0.048055645,0.9976672699655594,83.675674
0.021,-0.96789676,9.722636,0.37328035,-0.103089996,0.9911077,0.037901334,0.048055645,0.9971752783907336,83.67621
0.019,-0.9774681,9.769895,0.3684947,-0.101300664,0.99238867,0.038714666,0.046007168,0.9982965059021207,83.76359
0.019,-1.0109676,9.784252,0.3684947,-0.10048733,0.9951337,0.03773867,0.046007168,1.0009060831862562,83.84362
0.02,-0.991825,9.789636,0.34456646,-0.10130068,0.997411,0.03676267,0.046007168,1.0032158539578862,83.833435
0.02,-0.97806627,9.779466,0.37328035,-0.101321004,0.9977364,0.036925334,0.046007168,1.0035473775394927,83.83119
0.018,-0.991825,9.746565,0.32542387,-0.10067034,0.9964554,0.035461333,0.046007168,1.0021553423262302,83.886215
0.02,-0.97806627,9.827921,0.32063824,-0.10020267,0.99775666,0.034648,0.046007168,1.0033740140361709,83.93441
0.019,-0.9828519,9.846465,0.34456646,-0.10036534,1.000034,0.033672,0.046007168,1.0056216762434913,83.95723
0.022,-0.95413804,9.765707,0.28235307,-0.09908434,1.0006846,0.032208,0.046007168,1.006093816831811,84.056015
0.023,-0.92482597,9.680762,0.15314065,-0.09727467,0.99568266,0.026514666,0.046007168,1.0007743709940504,84.217926
0.023,-0.90089774,9.632906,0.16271193,-0.094489,0.98842365,0.020333333,0.046007168,0.9931379152289074,84.41517
0.021,-0.9391829,9.538389,0.15792629,-0.09398067,0.980697,0.016104,0.05538461,0.9853214014894285,84.44678
0.01,-0.8769695,9.476774,0.062213387,-0.092354,0.9737633,0.013013333,0.05538461,0.9782195803208382,84.52897
0.019,-0.80578303,9.45823,-0.0,-0.08912101,0.96782607,0.0074826665,0.05538461,0.9719495062823094,84.72045
0.019,-0.7435696,9.339785,-0.11485548,-0.082472,0.9610753,-0.0017893333,0.05538461,0.9646090273334108,85.09422
0.02,-0.6664011,9.117252,-0.26919255,-0.07531466,0.948855,-0.013054001,0.05538461,0.95192882294127,85.39436
0.022,-0.6269195,8.823533,-0.38883367,-0.069235,0.9272813,-0.026270667,0.05538461,0.9302334542258498,85.43414
0.022,-0.6263213,8.595019,-0.43728834,-0.06524966,0.90196633,-0.037230335,0.05538461,0.9050894333934265,85.23891
0.022,-0.41694933,8.3581295,-0.3900301,-0.056770664,0.8761633,-0.041337665,0.05538461,0.8789731769722184,85.41746
0.012,0.06460621,8.036893,-0.55393845,-0.033265334,0.849425,-0.046949666,0.05538461,0.8513716664769412,86.12473
0.019,0.317049,7.8143606,-0.5162515,-0.0011996668,0.82289,-0.049633667,0.05538461,0.82438635680469,86.54734
0.021,-0.04965107,7.94118,-0.0849452,0.011285,0.80871767,-0.039263666,0.065116346,0.8097488828543572,87.10813
0.018,-0.51565325,7.830512,0.36490545,-0.008438333,0.8017027,-0.008031667,0.065116346,0.8017873143045722,89.16752
0.019,-0.80578303,7.4452677,0.80937225,-0.046603996,0.789157,0.037027,0.065116346,0.7913985468200185,85.68664
0.023,-0.81954175,6.869794,1.9220347,-0.072773,0.75273997,0.10524533,0.065116346,0.7635377826201579,80.352776
0.023,-0.77587277,6.675377,1.9076779,-0.081618,0.71347636,0.157685,0.065116346,0.7352377661351865,76.02527
0.021,-0.15134603,6.291329,2.0063818,-0.059373334,0.6742533,0.198372,0.065116346,0.7053326434855839,72.928024
0.012,0.22911277,6.049654,2.2875385,-0.023728998,0.6463763,0.21079569,0.065116346,0.6802942178802261,71.83128
0.019,0.11964113,6.0394845,2.6464617,0.0067100003,0.624762,0.23590733,0.065116346,0.6678509174485805,69.30605
0.019,-0.33918262,4.889135,3.5300117,3.2533333E-4,0.5771007,0.28769633,0.065116346,0.6448367982370395,63.502823
0.02,-1.4644074,3.7328033,4.983053,-0.05723833,0.49834967,0.37931833,0.065116346,0.6288966604339412,52.412167
0.019,-1.6624135,2.7822545,5.9473605,-0.11781132,0.38763466,0.49151766,0.09913517,0.6369691939322957,37.485546
0.023,-0.9762716,2.300699,4.92742,-0.13946633,0.29965234,0.5390163,0.09913517,0.6322823416550605,28.289177
0.022,0.08015956,2.2031915,4.744369,-0.08696566,0.24766,0.53090334,0.09913517,0.5922472921817725,24.719109
0.022,-0.40378883,3.5006995,5.6793647,-0.04418433,0.27208033,0.521794,0.09913517,0.5901262260421639,27.455181
0.013,0.054436713,3.976273,8.160124,-0.00915,0.329034,0.6316753,0.09913517,0.7122926255950423,27.51215
0.018,-2.2055843,-0.85483587,13.476975,-0.08684367,0.22509001,0.92850137,0.09913517,0.9593342097394504,13.569906
0.021,7.0486574,-16.496717,49.461437,0.166469,-0.454633,2.4166777,0.09913517,2.464697599791331,-10.629534
0.018,-3.78724,3.3086755,1.3238292,0.035888333,-0.477325,2.1843083,0.09913517,2.2361417282207476,-12.325151
0.021,-1.2628121,1.643271,9.602397,0.06793366,-0.392413,2.0526092,0.09913517,2.0908867702715166,-10.817297
0.022,1.6881363,-0.87338024,10.516456,-0.11427334,0.13863266,0.7288483,0.09913517,0.750664520475133,10.642475
0.022,1.5696917,-1.2000005,9.961919,0.06781167,-0.014619666,1.0224618,0.37738532,1.0248122911412745,-0.8173925
0.022,0.69332033,-0.6221339,9.638887,0.13430166,-0.091622,1.023702,0.37738532,1.0365314103775165,-5.0711594
0.01,0.38703907,-0.024526432,9.793225,0.09007666,-0.062769,0.999119,0.37738532,1.005133074070412,-3.5803635
0.021,0.46779683,-0.062213387,9.759726,0.052622665,-0.024095,0.9922463,0.37738532,0.9939328412279707,-1.3891054
0.018,0.401396,-0.034097724,9.740582,0.042700004,-0.0041073333,0.995703,0.37738532,0.9966266044891633,-0.23613018
0.02,0.5066802,-0.09571291,9.835697,0.04676667,-0.0065269996,0.9971466,0.37738532,0.998264032086574,-0.37462267
0.02,-0.36011982,0.19202402,10.138988,0.018625334,0.0021146673,1.0100379,0.37738532,1.0102118254763819,0.11993687
0.022,0.5162515,-0.12861422,9.754341,0.022529334,-0.0010979995,1.0105057,0.37738532,1.010757388426467,-0.06224122
0.021,0.35353956,-0.06759724,9.951151,0.017324,-1.4233294E-4,1.0144299,0.37738532,1.0145778520100839,-0.008037904
0.024,0.4636094,-0.14297116,9.840483,0.045323,-0.011529001,1.0042835,0.37738532,1.0053718395327513,-0.6570483
0.011,0.3152544,0.098703936,9.759726,0.038491,-0.0038023337,1.0044667,0.04938131,1.0052110581921196,-0.21672888
0.019,0.3912265,0.1274178,9.683155,0.039772,0.002826333,0.9953573,0.04938131,0.9961555626854506,0.16256219
0.019,0.45822555,0.11784652,9.692726,0.039589,0.011691667,0.990335,0.04938131,0.991194921126641,0.67584985
0.021,0.47258246,0.041874398,9.778868,0.044936668,0.00976,0.99098563,0.04938131,0.9920519565303618,0.56369627
0.018,0.48753762,0.02751746,9.812367,0.048210334,0.006364334,0.9953777,0.04938131,0.9965648726180384,0.365909
0.022,0.51086766,0.032303106,9.774082,0.049999665,0.0034566664,0.998143,0.04938131,0.9994005193405704,0.19817166
0.023,0.50189453,0.022731815,9.802796,0.050996,0.0028059997,0.9989564,0.04938131,1.0002611256677878,0.16073024
0.022,0.506082,0.022731815,9.793225,0.051626336,0.002643333,0.99830574,0.04938131,0.9996432424765989,0.15150611
0.012,0.506082,0.02751746,9.793225,0.051463664,0.0024806666,0.9989564,0.04938131,1.0002842176416455,0.14209154
0.019,0.506082,0.032303106,9.793225,0.051606,0.0028059997,0.99863106,0.04938131,0.9999675230020898,0.16077742
0.019,0.506082,0.02751746,9.798011,0.051606,0.0029686664,0.9987938,0.05275001,1.0001304958521353,0.17007017
0.02,0.506082,0.02751746,9.783653,0.051606,0.0029686664,0.9984684,0.05275001,0.9998055491236821,0.17012545
0.02,0.50129634,0.02751746,9.802796,0.051443335,0.0028059997,0.99879366,0.05275001,1.0001215269942818,0.16075267
0.021,0.50189453,0.022731815,9.788439,0.051301003,0.002643333,0.99846834,0.05275001,0.999788880183132,0.15148404
0.023,0.50189453,0.022731815,9.798011,0.051158667,0.0024806666,0.9989564,0.05275001,1.0002685722162186,0.14209376
0.023,0.50189453,0.02751746,9.793225,0.051179003,0.0024806666,0.998631,0.05275001,0.9999446580931871,0.14213979
0.011,0.50189453,0.02751746,9.793225,0.051179003,0.002643333,0.99879366,0.05275001,1.000107522217382,0.15143578
0.019,0.4971089,0.022731815,9.798011,0.05101633,0.002643333,0.99879366,0.05275001,1.0000992109039837,0.15143703
0.019,0.50189453,0.022731815,9.778868,0.05101633,0.0024806666,0.99830574,0.05275001,0.9996115076244576,0.14218716
0.021,0.50189453,0.02751746,9.793225,0.05101633,0.0024806666,0.99830574,0.05275001,0.9996115076244576,0.14218716
0.018,0.49232325,0.02751746,9.793225,0.05085367,0.002643333,0.998143,0.048079185,0.9994411267776777,0.15153675
0.023,0.4971089,0.022731815,9.793225,0.050690997,0.002643333,0.99863106,0.048079185,0.9999202761567909,0.15146412
0.022,0.48753762,0.022731815,9.802796,0.050203,0.0024806666,0.9989564,0.048079185,1.0002201500315753,0.14210065
0.022,0.49232325,0.032303106,9.798011,0.050203,0.002643333,0.99911904,0.048079185,1.0003830222118777,0.15139407
0.012,0.49232325,0.02751746,9.788439,0.050040334,0.0028059997,0.9989564,0.048079185,1.0002128585430115,0.16073799
0.019,0.47258246,0.022731815,9.793225,0.049531996,0.0028059997,0.998631,0.048079185,0.9998625742991343,0.1607943
0.019,0.47258246,0.022731815,9.812367,0.048860997,0.0024806666,0.99911904,0.048079185,1.0003161567804515,0.14208701
0.021,0.47258246,0.022731815,9.798011,0.048189998,0.002318,0.9994444,0.048079185,1.0006082189723806,0.13273105
0.019,0.4779663,0.02751746,9.793225,0.048373,0.0024806666,0.9994444,0.048079185,1.0006174391837244,0.14204423
0.023,0.4779663,0.022731815,9.802796,0.048556,0.0024806666,0.99911904,0.048079185,1.0003013054212098,0.14208911
0.022,0.4779663,0.022731815,9.802796,0.048738997,0.0024806666,0.9992817,0.05818257,1.0004726724791,0.14206477
0.022,0.47258246,0.022731815,9.798011,0.048556,0.002318,0.9994443,0.05818257,1.000625793615521,0.13272873
0.011,0.4779663,0.02751746,9.778868,0.048556,0.0024806666,0.998631,0.05818257,0.9998138396919174,0.14215839
0.018,0.4779663,0.02751746,9.802796,0.048556,0.002643333,0.998631,0.05818257,0.999814256520796,0.15148018
0.02,0.47258246,0.022731815,9.798011,0.048556,0.002643333,0.998631,0.05818257,0.999814256520796,0.15148018
0.019,0.4779663,0.01794617,9.798011,0.048556,0.002318,0.9992817,0.05818257,1.000463384167253,0.13275027
0.021,0.48275197,0.022731815,9.788439,0.048718665,0.0021553333,0.99879366,0.05818257,0.9999834659643889,0.12349368
0.022,0.48275197,0.032303106,9.802796,0.049064334,0.0024806666,0.9989564,0.05818257,1.0001636447663167,0.14210866
0.022,0.48753762,0.02751746,9.802796,0.049389664,0.0028059997,0.99911904,0.05818257,1.0003429788516287,0.16071709
0.023,0.48753762,0.02751746,9.798011,0.049552333,0.0029686664,0.9994444,0.05818257,1.0006764739528438,0.16997737
0.011,0.48753762,0.02751746,9.802796,0.049715,0.0028059997,0.9994444,0.03134931,1.0006840729460564,0.1606623
0.018,0.4971089,0.02751746,9.793225,0.050040334,0.0028059997,0.99911904,0.03134931,1.0003753153155213,0.16071188
0.02,0.49232325,0.02751746,9.802796,0.050203,0.0028059997,0.9992817,0.03134931,1.0005459207700795,0.16068448
0.02,0.50129634,0.032303106,9.793225,0.05067067,0.0029686664,0.9989564,0.03134931,1.0002450616282788,0.1700507
0.02,0.6729814,-0.0,9.496515,0.056648668,0.0020333333,0.98887104,0.03134931,0.9904943895527727,0.11761958
0.023,0.2105684,0.083748795,10.185648,0.047071666,0.0039446666,1.0018843,0.03134931,1.0029972758246235,0.225338
0.021,0.3822534,0.0317049,9.965508,0.043025333,0.003924333,1.0077404,0.03134931,1.008666074538017,0.22291654
