dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.02,0.07597212,8.148159,-0.7579266,-0.15306933,0.94430035,0.10341533,1.4338692,0.9621996202394636,78.93128
0.02,1.1994023,7.483553,-1.6175481,0.0041886666,0.86150295,-0.028893664,1.4338692,0.8619975137710834,88.05907
0.019,2.6309085,7.5625157,-1.0163515,0.13277666,0.7883844,-0.11529001,1.4338692,0.8077569904506706,77.42633
0.022,5.1589255,8.185248,-1.0468599,0.305549,0.789645,-0.125111,1.4338692,0.8558926348560426,67.30895
0.02,6.8051877,8.447861,-0.6305088,0.49609268,0.8224223,-0.091561,1.4338692,0.9648159628324734,58.475197
0.016,8.117053,8.745169,1.4476577,0.6825697,0.8626213,-0.0078079947,1.4338692,1.1000353886660794,51.644547
0.019,8.586644,9.208179,2.3138595,0.79907966,0.8973913,0.10642467,1.4338692,1.2063024857957407,48.06635
0.022,8.641679,8.629117,1.6486548,0.86150295,0.90355235,0.18389468,1.4338692,1.2619078544891105,45.72694
0.022,9.047262,7.735996,-0.11844472,0.8931213,0.86925,0.13066201,1.4338692,1.2531295952984334,43.92081
0.021,8.869596,7.719246,-1.0851451,0.902739,0.8186403,0.015127999,1.4338692,1.218744626533054,42.199028
0.013,8.328817,7.5212398,-0.89013004,0.8921047,0.780983,-0.07116667,1.4338692,1.1877920129440704,41.110123
0.02,6.580262,7.3746796,0.23389842,0.80825,0.7687016,-0.059190333,1.4338692,1.1169931709484595,43.48688
0.02,4.6618166,6.9613194,0.56350976,0.6652253,0.7429393,-0.0031516664,1.4338692,0.997242930462671,48.15854
0.019,3.1130621,6.6041903,0.360718,0.487939,0.7117683,0.039365333,1.4338692,0.863856615201834,55.48146
0.019,0.8279166,6.4055862,-0.5180461,0.29241368,0.6788283,0.013806335,1.4338692,0.739259247987352,66.67228
0.021,-0.62811595,6.759724,-0.9020941,0.112606,0.67197603,-0.036010332,1.4338692,0.6822965918100952,80.02184
0.019,-1.2837493,8.508279,-0.11964113,-0.036844004,0.73669696,-0.052338,1.4338692,0.7394722142420831,85.034515
0.019,-2.0027926,9.54796,0.6119644,-0.13306133,0.84350795,-0.013928331,1.3124963,0.8540520893587399,80.98745
0.019,-3.734598,10.1904335,0.69571316,-0.23865233,0.96011966,0.040382,1.3124963,0.9901592866171725,75.85068
0.02,-5.5130634,11.206186,1.311865,-0.382409,1.051823,0.08903966,1.3124963,1.1227182971409666,69.52977
0.019,-5.7026944,11.549557,2.1457636,-0.50817066,1.1198584,0.14117433,1.3124963,1.237841030341708,64.78115
