dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.023,1.1114662,9.378669,0.9236295,0.07159367,0.9615837,0.10126001,1.2084316,0.969547525803868,82.65129
0.022,0.16331014,9.775279,0.9349955,0.061549004,0.97189265,0.097051,1.2084316,0.9786636345344115,83.25634
0.021,0.60658056,9.486345,1.1066805,0.06394834,0.973499,0.10079234,1.2084316,0.980789880358275,83.009514
0.011,0.71665037,9.420543,1.0869397,0.050528333,0.97492236,0.10634334,1.2084316,0.9820059183375142,83.11402
0.021,0.8063812,9.543773,0.991825,0.07238667,0.96705323,0.108275004,1.2084316,0.9757844354762584,82.32956
0.018,0.69212395,9.705289,0.8578269,0.07529434,0.97449535,0.09981633,1.2084316,0.9824834486055325,82.68878
0.021,0.49232325,9.686146,0.6765706,0.06766933,0.9835233,0.085867666,1.2084316,0.9895809690528127,83.65716
0.018,0.28773692,9.705289,0.5952146,0.050040334,0.9890134,0.07238666,1.2084316,0.9929205996607897,84.91543
0.021,0.10229317,9.633504,0.7435696,0.029991666,0.9865733,0.068503,1.2084316,0.9894033533678012,85.66538
0.018,-0.011964113,9.5760765,1.0217353,0.0128506655,0.982832,0.08023533,1.2084316,0.9861853867251705,85.27372
0.02,0.65982085,9.306286,1.1252248,0.025498,0.9692697,0.098250665,1.2084316,0.9745702020625305,84.0216
0.019,-0.21774685,9.998409,1.1180464,0.014619668,0.98167306,0.110979326,1.0973818,0.9880344861719504,83.49481
0.019,-0.57906306,10.001999,1.3908281,-0.00465633,0.9961503,0.12352499,1.0973818,1.0037905932818727,82.92633
0.022,-0.4325027,10.415359,0.84107715,-0.041784998,1.0338483,0.113866664,1.0973818,1.0409389420762925,83.30866
0.019,0.05623133,10.976476,0.6693921,-0.03247233,1.0670934,0.09861666,1.0973818,1.072132437316831,84.442795
0.019,0.6029913,11.024332,1.0516455,0.007706333,1.101843,0.08708767,1.0973818,1.1053061318132071,85.46329
0.02,1.0013963,11.51845,0.8500503,0.05644533,1.1393377,0.087392665,1.0973818,1.144077730856879,84.782646
0.02,0.95653087,12.505489,0.41694933,0.087047,1.1913096,0.078812,1.0973818,1.1970827069156187,84.370705
0.017,0.57547385,12.80878,0.19381863,0.086111665,1.251964,0.049653996,1.0973818,1.2559038688969946,85.46045
0.021,0.05742774,12.471392,0.24646074,0.05402567,1.284355,0.029137665,1.0973818,1.2858210048074799,87.26382
0.02,-0.66400826,11.687144,0.590429,-0.0010573318,1.256539,0.035034332,1.0973818,1.2570277437874453,88.40222
0.018,-1.2747762,10.347761,1.18684,-0.06394833,1.1728877,0.06878767,1.0973818,1.1766421077914615,85.421745
0.021,-1.4003994,9.083753,2.2420747,-0.113500655,1.0577401,0.13661967,1.0973818,1.0725490367597985,80.46785
0.019,-1.5720844,9.11127,2.973082,-0.14436667,0.9701846,0.21760733,1.0973818,1.0047153285351038,74.934975
0.02,-1.4919249,9.21476,3.3463624,-0.15174766,0.9316733,0.29101065,1.0973818,0.9877902942622749,70.59428
0.018,-1.0372887,9.847063,3.3326037,-0.13940533,0.95761865,0.3280783,1.0973818,1.021813437709694,69.58255
0.02,-0.48095736,10.232307,2.8731818,-0.10231734,0.99572325,0.32468265,1.0973818,1.0523081530601615,71.12524
0.02,-0.6652047,9.710672,2.3515465,-0.07421667,1.0125796,0.29086834,1.0973818,1.0561391350226992,73.48714
0.02,-1.1431711,8.927621,2.1984057,-0.07781567,0.9813273,0.25231633,1.0973818,1.0162293377103673,74.94027
0.02,-1.5182459,8.570493,2.4562325,-0.11307367,0.92484134,0.238144,1.0973818,0.9616806795834056,74.089874
0.019,-1.7359928,8.23789,2.6853452,-0.14947033,0.87478065,0.24948998,1.0973818,0.9218610647146228,71.609634
0.02,-1.9680966,7.559525,2.766103,-0.17751001,0.82827836,0.26878634,1.2710174,0.8887074582226824,68.74931
0.019,-2.3234308,6.9942207,2.7463622,-0.20487867,0.7747,0.278648,1.2710174,0.8483985152655513,65.94187
0.02,-2.2360928,6.506085,2.6069803,-0.22187734,0.71583503,0.27598432,1.2710174,0.798634267254713,63.679024
0.018,-2.0656042,6.672386,2.6165516,-0.22519167,0.6856807,0.270901,1.2710174,0.7708804324563723,62.807667
0.02,-1.5613167,6.8578296,2.6398816,-0.19928701,0.68104476,0.26728168,1.2710174,0.7582722281169466,63.916405
0.019,-0.9062816,7.071987,2.902494,-0.15408601,0.70028,0.27732632,1.2710174,0.7687941706339623,65.62741
0.021,-0.49351966,7.631908,3.165106,-0.100650005,0.73289466,0.29597202,1.2710174,0.7967838107389645,66.89925
0.019,-0.11784652,7.6462646,3.4426737,-0.05158567,0.75969404,0.32325935,1.2710174,0.8272198772164191,66.68899
0.018,-0.37567315,7.987242,3.6586258,-0.033549998,0.79080397,0.34896067,1.2710174,0.8650260500737932,66.091934
0.022,-0.031106694,8.812766,4.0845485,-0.017832333,0.830942,0.38021302,1.2710174,0.9139718269147398,65.388855
