dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.012,-0.7926225,9.592826,1.7108682,-0.085521996,0.98724437,0.16522866,1.1939753,1.0046222996015761,79.3276
0.019,-0.6879365,9.5455675,1.7204394,-0.08049967,0.97933465,0.17090166,1.1939753,0.9973885574883516,79.081894
0.02,-0.5593223,9.588638,1.6582261,-0.06933666,0.9764473,0.172996,1.1939753,0.9940746889142642,79.19399
0.019,-0.41694933,9.72144,1.6295122,-0.05656733,0.980819,0.17023067,1.1939753,0.9970878744984201,79.63567
0.02,-0.36011982,9.7501545,1.605584,-0.045424666,0.987773,0.16632666,1.1939753,1.0027080626983524,80.09868
0.021,-0.4642076,9.6173525,1.6103697,-0.04219167,0.988749,0.1647,1.1939753,1.003260118982706,80.24326
0.016,-0.6113662,9.574282,1.6773686,-0.048800003,0.983747,0.16632666,1.1939753,0.9989014805457219,80.00699
0.021,-0.78364944,9.664013,1.7347964,-0.063196,0.98081905,0.17071867,1.1939753,0.9975693464977008,79.485565
0.02,-0.91226363,9.744172,1.7641085,-0.07842567,0.98512965,0.17594433,1.1939753,1.003786545081329,78.93604
0.021,-0.99302137,9.696914,1.7449659,-0.091398336,0.98929805,0.17824201,1.1939753,1.0093733174934958,78.553734
0.016,-1.0731809,9.630513,1.7258233,-0.10123966,0.98815936,0.17793699,1.1939753,1.0091431798039934,78.29536
0.022,-1.0971092,9.616156,1.7449659,-0.10752267,0.983808,0.17728633,1.1939753,1.0054201654080936,78.09873
0.019,-1.0492527,9.597013,1.7306089,-0.109434,0.9804123,0.17679833,1.1939753,1.0022184074742557,78.026115
0.021,-1.0492527,9.616156,1.6540387,-0.108620666,0.9799244,0.17435832,1.1939753,1.0012247829512073,78.160385
0.022,-1.0875379,9.696914,1.6450655,-0.108295344,0.98266935,0.17096268,1.1927973,1.0032921690589418,78.36293
0.014,-1.1826526,9.61137,1.7162521,-0.11282966,0.98315734,0.17047466,1.1927973,1.0041864828829428,78.2537
0.02,-1.2634103,9.530613,1.7497516,-0.120109,0.9802497,0.173728,1.1927973,1.0027447687317055,77.840935
0.021,-1.2729816,9.540184,1.6827525,-0.12641233,0.97492236,0.17500901,1.1927973,0.9985398530421425,77.51379
0.019,-1.2634103,9.578469,1.6402799,-0.12915732,0.973804,0.17242666,1.1927973,0.9973498832078075,77.525345
0.018,-1.3202399,9.492926,1.5828521,-0.13108899,0.97252303,0.16675366,1.1927973,0.9953854319267269,77.696266
0.021,-1.3627125,9.426525,1.6211374,-0.134139,0.9686597,0.16465934,1.1927973,0.9916690884991307,77.63343
0.021,-1.3674982,9.364909,1.6540387,-0.137677,0.9614007,0.165127,1.1927973,0.9851462645599903,77.39468
0.018,-1.3866407,9.42174,1.625923,-0.139934,0.95898104,0.166591,1.1927973,0.9833507600789552,77.217705
0.019,-1.3680964,9.692128,1.6067804,-0.140117,0.968009,0.166103,1.1927973,0.9921010018488581,77.34745
0.02,-1.3447664,9.848858,1.535594,-0.13934433,0.9844587,0.16207701,1.1927973,1.0073950084097127,77.75028
0.021,-1.4111671,9.815957,1.6169499,-0.140178,0.99785835,0.16177201,1.1927973,1.0205593231509724,77.89268
0.017,-1.4536397,9.644272,1.707279,-0.14308567,0.99623173,0.16518801,1.1927973,1.0199207123164986,77.62712
0.02,-1.5439688,9.549157,1.7886349,-0.14985667,0.9860447,0.17378901,1.1927973,1.012395081944627,76.899086
0.019,-1.5439688,9.525827,1.7264216,-0.15437067,0.976183,0.17751001,1.1927973,1.004128153909532,76.45098
0.02,-1.5200406,9.54497,1.625923,-0.15662767,0.9728077,0.17474467,1.1927973,1.0007111255710461,76.43794
0.021,-1.5248263,9.573085,1.5451652,-0.15597701,0.97362095,0.166469,1.1927973,0.9999892549508581,76.81321
0.018,-1.5439688,9.606585,1.4973087,-0.15597701,0.976366,0.15868133,1.1927973,1.001398585503061,77.16206
0.019,-1.5391831,9.549755,1.521237,-0.15662767,0.97652864,0.155123,1.1927973,1.0011011758718957,77.27918
0.02,-1.4297116,9.606585,1.6833507,-0.15339468,0.97766733,0.15981999,1.1927973,1.0024498840014346,77.23334
0.02,-1.2257234,9.696316,1.8311075,-0.14257734,0.98071736,0.17116599,1.246122,1.0057000716091513,77.20249
0.02,-1.2628121,9.359526,1.8783658,-0.13318333,0.97425133,0.18330498,1.246122,1.000252052793294,76.90758
0.019,-1.282553,9.601201,2.0757737,-0.12818132,0.97406834,0.19664367,1.246122,1.0019522548036681,76.45115
0.018,-1.1832508,9.810573,1.945963,-0.12673765,0.977952,0.20054768,1.246122,1.0063160170444465,76.36425
0.021,-1.2311072,9.820144,1.9172492,-0.12566,0.99360865,0.20186932,1.246122,1.021665217413529,76.54144
0.019,-1.3645071,9.895518,2.0470598,-0.12844567,1.0036126,0.20089334,1.246122,1.0315496844031775,76.63506
0.02,-1.3734802,9.6580305,2.1379871,-0.13491166,0.9984277,0.20742035,1.246122,1.0286312296295568,76.08112
0.019,-1.3914263,9.320642,2.5387847,-0.140361,0.98144937,0.22854666,1.246122,1.0174368010748187,74.715645
0.021,-1.372882,9.253643,2.9832516,-0.14064567,0.9596316,0.26036832,1.246122,1.0042239362913647,72.861534
0.019,-1.2400804,9.244072,3.2554352,-0.13611133,0.94556093,0.298351,1.246122,1.0008122125483851,70.87284
0.019,-1.125823,9.253045,3.5467613,-0.12708335,0.9432633,0.33261266,1.246122,1.0082296362652117,69.31947
0.02,-0.6113662,8.964112,3.8087754,-0.10119899,0.933422,0.36067268,1.246122,1.0057846213211117,68.13344
0.017,-0.1363909,9.001799,4.1665025,-0.063683994,0.92518693,0.39164034,1.246122,1.0066820067238187,66.78701
0.02,0.5341976,9.183055,4.3669014,-0.007259002,0.922808,0.41951737,1.246122,1.0137169745118981,65.54979
0.02,0.7573284,9.311669,4.127021,0.039263666,0.93462163,0.4303347,1.246122,1.0296830452454322,65.18657
0.02,0.40498522,9.325428,3.9750767,0.057665333,0.94562197,0.423828,1.246122,1.037861442683948,65.66137
0.018,-0.12562318,8.665607,3.95055,0.03523767,0.92803365,0.409676,1.246122,1.0150480589244155,66.10308
0.021,-0.5952146,8.181061,3.993621,-0.010736,0.8896037,0.40514168,1.246122,0.9775733943048037,65.50706
0.02,-0.70947194,7.943573,4.0797625,-0.048617,0.8426337,0.4087,1.246122,0.937779764815014,63.96699
0.018,-0.75673014,7.867601,3.940979,-0.070068665,0.815509,0.40837467,1.246122,0.9147319008161021,63.0659
0.022,-1.0803595,7.9908314,3.8410785,-0.086559,0.809043,0.40318966,1.3008175,0.9080775965165546,62.991673
0.017,-0.30089745,8.356933,3.9314077,-0.07267133,0.82309335,0.39814702,1.3008175,0.917215808809105,63.816124
0.021,0.02213361,8.451449,4.246662,-0.046197336,0.84293866,0.40853736,1.3008175,0.9378606260880046,63.99934
0.018,0.1692922,8.356335,4.537988,-0.003721,0.85536236,0.43222567,1.3008175,0.9583723905701901,63.19111
0.022,0.2739782,8.341978,4.662415,0.015819333,0.85485405,0.45707297,1.3008175,0.9695057484984381,61.853252
0.017,-0.2961118,8.2660055,4.438088,0.005002,0.8485506,0.46357965,1.3008175,0.9669380885243866,61.349983
0.021,0.13878371,9.286545,4.2759743,0.003965,0.880169,0.45467368,1.3008175,0.9906771915712489,62.67937
0.019,-0.6897311,9.399008,4.502694,-0.028792,0.91609794,0.4492447,1.3008175,1.020727789670337,63.830727
0.02,-0.72741807,9.370892,4.430909,-0.043452334,0.95365363,0.4490007,1.3008175,1.0549620725706028,64.68488
0.019,-0.5341976,10.539785,3.423531,-0.06632733,0.996252,0.42002568,1.3008175,1.083207705030682,66.88577
0.018,-1.3896317,10.449456,2.6315067,-0.090117335,1.0319573,0.35642302,1.3008175,1.0954881596910102,70.39137
0.022,-2.8205397,9.958329,3.1202407,-0.16126366,1.0519246,0.3118727,1.3008175,1.1089706391513912,71.54265
0.02,-2.8259234,9.957133,4.1958146,-0.23916066,1.0321199,0.338123,1.3008175,1.1121134857239197,68.136055
0.017,-3.2069805,9.765707,4.597809,-0.30093333,1.0088788,0.40495864,1.3008175,1.128002151655818,63.430775
0.019,-2.7206392,9.515657,4.156931,-0.29753765,0.9938323,0.44019637,1.3008175,1.1269445934829478,61.870266
0.022,-1.7635103,9.603594,3.1274192,-0.26142567,0.98181534,0.40388098,1.3008175,1.0933547412022686,63.89438
0.02,-1.0450653,9.677772,1.811965,-0.18794101,0.97882634,0.3091887,1.3008175,1.0435614429040359,69.712944
0.018,-0.7112665,9.499506,0.82612205,-0.119641334,0.9782774,0.19597268,1.3008175,1.004861175952146,76.79147
0.02,-0.62871414,9.315259,0.4438686,-0.081069,0.9684767,0.10475734,1.3008175,0.9774934403081803,82.211784
0.021,-0.7298109,9.386445,0.46779683,-0.07035333,0.95857435,0.059068337,1.3008175,0.9629659665650911,84.52597
0.022,-0.43968117,9.589835,0.8979067,-0.061122,0.96164465,0.06150833,1.3608792,0.9655462731898743,84.8475
0.014,-0.6269195,10.106685,1.2430713,-0.061061,0.98854566,0.08867367,1.3608792,0.9943912611911506,83.78438
0.021,-0.19381863,9.855438,1.4380864,-0.042842332,1.004487,0.12165433,1.3608792,1.012733652386694,82.6832
0.021,0.2213361,9.4432745,1.2939188,-0.020374,0.99950534,0.135115,1.3608792,1.0088023043469636,82.21538
0.022,0.46899325,9.282357,1.1114662,0.016876668,0.9714859,0.13064167,1.3608792,0.980375920945994,82.27818
0.022,0.45942193,9.263813,0.9290134,0.03908067,0.95137626,0.113338,1.3608792,0.9589001970633578,82.81782
0.014,0.3930211,9.273384,0.68075806,0.04491633,0.94560164,0.092496336,1.3608792,0.9511758588946542,83.79403
0.018,0.46002015,9.278768,0.50368917,0.044611335,0.9454797,0.07183766,1.3608792,0.9492537422939104,84.88917
0.018,0.50787663,9.326026,0.58983076,0.046258334,0.94759434,0.060308665,1.3608792,0.9506376862388963,85.41416
0.019,0.3786642,9.311669,0.6903293,0.045770336,0.94889563,0.060634,1.3608792,0.9519318926032377,85.42262
0.021,0.29790643,9.415757,0.84347,0.040260002,0.953552,0.07218333,1.3608792,0.9571273335954023,85.04614
0.022,-0.12622139,9.7704935,0.86859465,0.01870667,0.9686597,0.08165866,1.3608792,0.9722755210716064,85.05714
0.023,-0.09272188,9.656834,0.9499506,0.0026840002,0.980392,0.09048334,1.3608792,0.9845622738870551,84.72466
0.021,-0.16390835,9.542577,0.9834501,-0.013013333,0.98470265,0.09524134,1.3608792,0.9893834250614756,84.42451
0.012,-0.14955142,9.405587,0.887139,-0.013806333,0.9722993,0.095871665,1.3608792,0.9771120081508701,84.31098
0.02,-0.17288144,9.391231,0.95473623,-0.016531,0.9632713,0.09603434,1.3608792,0.9681877422286246,84.22351
0.019,0.15493527,9.457631,1.102493,-0.0056933337,0.96038395,0.10008067,1.3608792,0.9656013095242382,84.041214
0.02,-0.974477,10.1395855,1.2149557,-0.033733,0.98533297,0.11122333,1.3608792,0.9921640985909717,83.27271
0.019,-0.89431745,10.200603,1.558924,-0.058255,1.012844,0.13176,1.3608792,1.0230382413025658,81.90476
0.022,-0.6418747,10.233504,1.8406788,-0.085339,1.0392164,0.15685134,1.3608792,1.054445736576642,80.25035
0.024,0.30029923,10.116854,1.6911274,-0.04200867,1.0384437,0.17303665,1.0708011,1.0535994003531237,80.27009
0.022,-0.25184458,10.48176,1.0474582,-0.020170666,1.0480003,0.15565167,1.0708011,1.0596881630504171,81.48246
0.022,-0.49052864,10.819147,0.60358953,-0.015026334,1.0679067,0.11360234,1.0708011,1.0740372814940498,83.875336
0.008,-0.4642076,11.625529,0.8913264,-0.04101233,1.1191874,0.08641667,1.0708011,1.1232676385269498,85.11494
0.019,0.4959125,12.068201,1.015155,-0.015595667,1.1731113,0.08531866,1.0708011,1.1763131670574194,85.77164
0.018,0.8751749,12.543775,0.3792624,0.030825337,1.2317324,0.07769366,1.0708011,1.234565160011507,86.11789
0.022,0.6801598,12.814163,-0.12622139,0.069723,1.2721347,0.043106664,1.0708011,1.2747729519431354,86.31316
0.022,0.1160519,11.851052,-0.34277186,0.056811333,1.2647536,-0.0030500002,1.0708011,1.266032562133985,87.42439
0.022,-0.82672024,10.265209,-0.25782663,-0.0010369992,1.1873039,-0.024705,1.0708011,1.1875613521267179,88.80696
0.022,-1.5696917,8.739784,0.7788638,-0.07751066,1.0488137,0.006059335,1.0708011,1.0516913982006861,85.76053
0.012,-2.103291,8.461619,2.161317,-0.15294732,0.933605,0.09117467,1.0708011,0.9504336000407989,79.20203
0.019,-2.62373,9.062218,3.132803,-0.21402866,0.8927147,0.206424,1.0708011,0.9409349771524241,71.57767
0.02,-2.268994,9.683155,3.5970106,-0.23779833,0.92478037,0.30221435,1.0708011,1.0015489472388932,67.4209
0.02,-1.4901303,10.405787,3.161517,-0.21695668,0.9908636,0.33621168,1.0708011,1.0686061994128406,68.00993
0.018,-0.9559326,9.919446,2.472384,-0.16026734,1.0200013,0.31376365,1.0708011,1.0791366376899307,70.94426
0.023,-0.88414794,9.877572,2.1326032,-0.11319566,1.0266098,0.26398766,1.0708011,1.0660348863390188,74.36905
0.022,-0.9822537,9.317652,1.8687944,-0.09593266,0.98962337,0.22004731,1.0708011,1.0183213168920033,76.36532
0.025,-1.3094722,8.909077,2.1367905,-0.107949674,0.9552803,0.20864032,1.0708011,0.9837399937334315,76.18457
0.009,-1.7599211,8.224132,2.5663023,-0.13771766,0.899079,0.223382,1.0708011,0.9365942366204999,73.728584
0.019,-2.196013,7.5068827,2.6709883,-0.17897402,0.83752996,0.250649,1.0708011,0.8923637442775824,69.809845
0.021,-2.423331,7.0749784,2.6757739,-0.21683466,0.77518797,0.26896933,1.268387,0.848692027915024,65.978325
0.019,-2.4412773,6.743572,2.4885356,-0.23999433,0.724863,0.26632598,1.268387,0.8086737077540987,63.683716
0.018,-2.5172493,6.6053867,2.498107,-0.25091332,0.6942207,0.26044965,1.268387,0.7827732268695229,62.482967
0.023,-1.119841,7.124031,2.8935208,-0.206607,0.69588804,0.267851,1.268387,0.7737511067737822,64.07532
0.022,-0.930808,7.389036,3.295515,-0.15526533,0.7178276,0.29528067,1.268387,0.7915645795824757,65.073166
0.022,-0.7788638,7.4033933,3.4672,-0.09617666,0.7449524,0.32822067,1.268387,0.8197150754411885,65.33929
0.012,-0.7363912,7.431509,3.6107693,-0.083143,0.7554037,0.35260034,1.268387,0.8377795068978051,64.37896
0.019,-0.6227321,7.8017983,3.8261235,-0.07267133,0.7694337,0.370636,1.268387,0.8571349604248361,63.854908
0.02,-0.5766702,8.493922,3.9511483,-0.06579867,0.8065014,0.38708568,1.268387,0.897000153527047,64.04129
0.02,-0.42652065,9.149555,3.746562,-0.055266004,0.8648987,0.39170134,1.268387,0.951069924345655,65.42197
0.018,-0.01375873,9.733404,3.507878,-0.034566667,0.93055505,0.38088402,1.268387,1.0060815996790742,67.65782
0.022,0.036490545,10.47817,3.618546,-0.013725001,0.9980007,0.3695787,1.268387,1.0643223869438334,69.66661
0.023,-0.04127619,10.856236,4.470391,-6.303334E-4,1.0560117,0.394182,1.268387,1.1271825518807368,69.530685
0.022,0.23030917,10.547563,5.2103715,0.0076656663,1.0836853,0.4520507,1.268387,1.17421563979316,67.35403
0.012,-0.18125631,11.657832,4.859225,2.6433295E-4,1.1237826,0.49422202,1.268387,1.2276574767644042,66.26088
0.018,-2.4502504,13.610973,3.8374894,-0.081618,1.2174177,0.47270933,1.268387,1.3085188209718823,68.49391
0.02,-3.6430724,13.04866,4.402794,-0.21327634,1.3024315,0.44525936,1.268387,1.3928641055937572,69.24018
0.02,-1.2454642,11.0016,5.002794,-0.24944933,1.2801256,0.45013937,1.268387,1.3796999747977992,68.09891
0.019,-1.7162521,7.810173,3.4600215,-0.22450034,1.0829533,0.43730903,1.268387,1.1892970664449785,65.58603
0.023,-1.5918252,7.6893353,1.8526429,-0.15477733,0.90078706,0.35062802,1.268387,0.9789348034824632,66.95106
0.022,-0.57547385,8.626724,0.9637093,-0.13200401,0.82006365,0.21333732,1.3750628,0.8575793024368256,72.99008
0.022,-0.56470615,8.390432,0.1363909,-0.09286233,0.839787,0.10036533,1.3750628,0.8508459488091203,80.75219
0.012,-1.4889339,8.925827,0.12921242,-0.089365005,0.8818161,0.041784998,1.3750628,0.887317139109078,83.61672
0.019,-2.9880373,10.6815605,1.3531412,-0.17136933,0.95166105,0.055021998,1.3750628,0.9685316834587265,79.29028
0.02,-3.2398818,10.310673,2.059622,-0.2623,1.016931,0.12039366,1.3750628,1.0570925723385394,74.15581
0.018,-2.5998018,9.433703,1.8903298,-0.300059,1.0341941,0.180255,1.3750628,1.091826324266221,71.30084
0.02,-0.41455653,8.9724865,1.3896317,-0.21258502,0.9761017,0.18149532,1.3750628,1.0153361334726207,74.02009
0.023,0.57009,9.01795,0.7040881,-0.083082,0.93216133,0.13542,1.3750628,0.9456034796133685,80.32765
0.022,0.3188436,8.785847,0.1788635,0.016124332,0.91014034,0.07724633,1.3750628,0.9135548260006937,85.04475
0.022,0.30508488,8.590832,0.08255238,0.04058533,0.8971677,0.032818,1.3750628,0.8986846171511913,86.67053
0.012,0.3278167,8.880961,0.15972091,0.032350335,0.89251137,0.014314666,1.3750628,0.893212178328505,87.730225
0.02,0.60358953,9.008379,0.5084748,0.042029005,0.9000754,0.025518334,1.3750628,0.9014173867371005,86.873184
0.019,0.38464624,8.898908,0.8955139,0.044733334,0.910547,0.053151336,1.3750628,0.9131933025131859,85.637085
0.02,0.21355942,8.851051,0.89072824,0.040849667,0.90953034,0.077998675,1.3750628,0.9137822120174193,84.47067
0.018,0.212363,9.254242,0.6622137,0.027551666,0.9178874,0.083224334,1.3750628,0.9220643383901423,84.54433
0.023,0.63170516,9.335598,0.56590253,0.03594933,0.9327307,0.07202067,1.3750628,0.9361975449786692,85.06764
0.021,0.4636094,9.4534445,0.9487542,0.044448663,0.95320636,0.073993,1.3750628,0.9571065837516116,84.82575
0.024,0.07716853,9.9553385,1.6002002,0.03985333,0.977037,0.10587567,1.3750628,0.9835645731745973,83.39534
0.011,-0.45702913,10.385448,2.137389,0.0028466666,1.012722,0.15929134,1.3750628,1.025176919147341,81.05979
0.019,-0.73818576,10.346565,2.3102703,-0.038003,1.0430797,0.20557,1.3750628,1.063822627660007,78.66701
0.019,-0.3900301,10.323833,2.137389,-0.053883333,1.055605,0.22382934,1.0964191,1.080418908835549,77.69668
0.02,-0.39541394,10.637293,1.6546369,-0.051789,1.0641655,0.20742035,1.0964191,1.0854277754451185,78.64066
0.02,-1.1312069,11.884552,1.1700903,-0.065148,1.1164423,0.168665,1.0964191,1.1309887739656044,80.80076
0.021,-0.9625129,12.976277,1.0043873,-0.084607005,1.2066003,0.13015367,1.0964191,1.2165453660430867,82.66885
0.023,0.20817557,13.064214,0.29012975,-0.06409067,1.2890927,0.08377334,1.0964191,1.2934007390803235,85.32232
0.022,0.28893334,13.098311,-0.034695927,-0.015819333,1.3303491,0.042822,1.0964191,1.3311321009388286,88.03471
0.011,-0.0735793,11.6751795,-0.29491538,0.014396001,1.2861241,-0.0013419992,1.0964191,1.28620537733697,89.35595
0.02,-0.95353985,9.552148,0.27696922,-0.025091335,1.166747,-0.0017893327,1.0964191,1.1670181138828273,88.76492
0.019,-1.771287,8.970692,1.6923238,-0.095119335,1.0264469,0.056913,1.0964191,1.0324146913689216,83.836555
0.021,-2.5052853,9.199206,3.458227,-0.17777433,0.94228727,0.18448432,1.0964191,0.9764955024626021,74.78951
0.018,-2.3712873,10.626525,4.104887,-0.22596435,0.97880596,0.3145973,1.0964191,1.0526597080776747,68.410034
0.022,-1.5768701,10.89811,3.6789649,-0.219356,1.04432,0.3821243,1.0964191,1.1334638393380425,67.12467
0.024,-1.2400804,9.462418,2.7918258,-0.17635101,1.0532666,0.359473,1.0964191,1.126805721473325,69.18567
0.021,-1.238884,8.989237,2.41376,-0.13786,0.9976144,0.30199066,1.0964191,1.0513982098821146,71.59447
0.022,-1.4099708,9.107681,2.1798615,-0.132187,0.9367567,0.25103533,1.0964191,0.9787774002827836,73.15027
0.009,-1.4231312,8.6141615,2.0021944,-0.138409,0.907924,0.22419535,1.0964191,0.9453817159660065,73.81739
0.019,-1.6157535,7.798209,2.1978076,-0.15121901,0.8674404,0.216855,1.0964191,0.906833024289084,73.05016
0.019,-1.7994026,6.8249283,2.5645077,-0.16445601,0.7898483,0.22992933,1.0964191,0.8389121859345658,70.30756
0.021,-1.9507487,6.2877398,2.7212377,-0.18239002,0.71077204,0.25437,1.0964191,0.7766383375443927,66.23282
0.021,-1.8598214,6.069993,2.5633113,-0.190686,0.652029,0.26679367,1.0964191,0.7298505332694546,63.30027
0.023,-1.274178,6.000003,2.5286152,-0.17283334,0.62398934,0.26557368,1.2773901,0.6998310107143269,63.078636
0.022,-0.9798609,6.2697935,2.7583263,-0.13983233,0.62337935,0.26683435,1.2773901,0.6923550132896773,64.20746
0.012,-0.3152544,6.6598234,3.106482,-0.087331675,0.64342797,0.285297,1.2773901,0.7092395599069775,65.122375
0.019,-0.27337998,7.0289164,3.4612179,-0.053314,0.6784013,0.31699666,1.2773901,0.7507047220007282,64.646904
0.02,-0.72263247,7.730612,3.6921253,-0.044570666,0.7280553,0.348737,1.2773901,0.8084977166530869,64.224396
0.018,-0.92542416,8.7882395,3.69392,-0.065310664,0.8004014,0.36870432,1.2773901,0.8836575933105308,64.92887
0.02,-0.9379865,10.050453,3.5431721,-0.087900996,0.90310496,0.37149,1.2773901,0.9804743632124873,67.08596
0.023,-1.4333007,10.60499,3.2386854,-0.112057,1.0008067,0.3560773,1.2773901,1.0681581595182144,69.54489
0.021,-0.66041905,11.151152,3.9649072,-0.10304934,1.0811234,0.36528835,1.2773901,1.1458108241948024,70.655594
0.023,-0.11784652,10.936396,5.3832526,-0.075172335,1.111237,0.42783365,1.2773901,1.193122076043596,68.64927
0.012,0.91525465,10.414163,6.07418,0.0046563298,1.1047508,0.5242136,1.2773901,1.2228228888653594,64.61441
0.02,0.43728834,11.525628,4.814957,0.041968,1.1174793,0.5531073,1.2773901,1.247577277013035,63.60102
0.017,-2.1074786,13.6504545,3.2733815,-0.025660673,1.2097317,0.48139167,1.2773901,1.3022469772312768,68.272865
0.021,-2.8325038,12.656836,3.635894,-0.153049,1.2859613,0.398513,1.2773901,1.3549660475389043,71.63576
0.019,-1.9082761,11.822338,4.0438704,-0.232776,1.2960466,0.37230334,1.2773901,1.3684046436124142,71.28432
0.022,-2.7128627,8.696713,3.1082766,-0.25335333,1.1276664,0.36669135,1.2773901,1.2125517975583227,68.43396
0.022,-2.487339,8.043473,2.065006,-0.24162102,0.97085565,0.313296,1.2773901,1.0483776958173037,67.82804
0.023,-1.6630118,7.932207,1.1222339,-0.23328435,0.838628,0.213988,1.2773901,0.8963868412143005,69.31961
0.011,-1.3573287,7.6019974,0.33200413,-0.18720901,0.801418,0.119621,1.2773901,0.8316412798859668,74.50599
0.02,-1.5367904,8.962915,0.7501499,-0.15489934,0.8326704,0.074928336,1.2773901,0.8502635130528708,78.3243
0.019,-2.288735,10.687542,1.2801601,-0.17616801,0.9263256,0.08029634,1.3688262,0.9463412821374045,78.195
0.019,-2.5154548,9.994821,1.2699906,-0.21553333,1.0076591,0.112179,1.3688262,1.0365401885156262,76.44298
0.021,-1.2987045,8.768498,1.041476,-0.20744066,1.0010506,0.12208133,1.3688262,1.0295813544613863,76.48017
0.02,-0.019740786,8.917452,0.7190432,-0.13031633,0.94088435,0.103008665,1.3688262,0.9554352384161248,79.98771
0.019,0.16031912,9.250054,0.31345975,-0.039365333,0.9155693,0.070495665,1.3688262,0.9191226366649299,84.96028
0.019,0.17587246,8.937193,0.15014961,0.010756333,0.92130333,0.040199,1.3688262,0.9222426403181907,87.413864
0.019,0.08075777,8.998808,0.083748795,0.014172333,0.9240687,0.018605,1.3688262,0.9243646161900337,88.550186
0.023,0.20338993,9.155538,0.15553348,0.015636334,0.920856,0.0132369995,1.3688262,0.9210838637086215,88.72554
