dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.018,-2.2205393,9.867402,1.2335001,-0.22445965,0.9830759,0.14930767,1.2150395,1.0193690065688834,74.66512
0.02,-2.172683,9.900902,0.8602197,-0.22624898,0.99730927,0.12104434,1.2150395,1.029789351051987,75.57156
0.021,-1.8873389,9.859028,0.5587241,-0.21347965,1.007049,0.09015799,1.2150395,1.0333681061816165,77.04101
0.018,-1.3112668,9.80818,0.3475575,-0.182573,1.005036,0.06004433,1.2150395,1.0232475643807448,79.17405
0.019,-0.83090764,9.803992,0.25603202,-0.13696533,1.001742,0.03950767,1.2150395,1.0118336839511455,81.90112
0.02,-0.59760743,9.91825,0.2416751,-0.09312666,1.003755,0.028731002,1.2150395,1.0084751322106658,84.45438
0.019,-0.421735,9.970892,0.20817557,-0.062891,1.0092856,0.023993334,1.2150395,1.0115277148954946,86.18445
0.021,-0.19860429,10.003794,0.34636107,-0.041398667,1.016077,0.027063668,1.2150395,1.0172801218177465,87.21322
0.018,0.015553347,9.985249,0.34576288,-0.020557,1.0183543,0.030601667,1.2427428,1.019021356908826,87.92677
0.022,0.13938192,9.900304,0.13519448,-0.0014843337,1.015955,0.028121,1.2427428,1.0163451665810814,88.412315
0.02,0.23988047,9.701101,-0.05623133,0.013420001,1.0056663,0.014436667,1.2427428,1.0058593997802316,88.8772
0.016,0.3068795,9.635299,-0.16151553,0.023322335,0.9937713,-0.0028059997,1.2427428,0.9940489075920879,88.64594
0.02,0.2638087,9.701101,-0.08973085,0.027551666,0.9870003,-0.0104513345,1.2427428,0.9874400692673461,88.28995
0.02,0.14536397,9.549157,-0.013160525,0.024339,0.98183566,-0.008987334,1.2427428,0.9821784098825981,88.48633
0.022,0.09750752,9.672387,0.025124637,0.017222334,0.98309636,-0.0026433337,1.2427428,0.9832507570899396,88.98465
0.024,0.13998012,9.805787,0.06819545,0.013013333,0.9866547,0.0027246668,1.2427428,0.9867442755889704,89.228
0.021,0.10707881,9.6580305,0.0059820567,0.011712,0.9903553,0.0033753335,1.2427428,0.9904303152944005,89.29491
0.012,0.07836494,9.724431,-0.04127619,0.011061333,0.9921243,0.0011183334,1.2427428,0.9921866095967681,89.358
0.019,0.020937199,9.857831,0.064008005,0.0070149996,0.9938933,9.76E-4,1.2427428,0.9939185605113684,89.59174
0.019,-0.20697916,9.586246,0.10229317,-0.00366,0.99145335,0.0042496664,1.2427428,0.9914692126724931,89.67592
0.02,-0.32123643,9.633504,0.2219343,-0.017242666,0.9883626,0.013196334,1.2427428,0.9886010835003589,88.74152
0.018,-0.3499503,9.847662,0.20279172,-0.029849334,0.988017,0.017913667,1.2427428,0.9886301225286327,87.982086
0.021,-0.44506502,9.909277,0.031106694,-0.037942,0.998997,0.015494,1.2427428,0.9998372925248706,87.6508
0.018,-0.6837491,9.999007,0.017347964,-0.050264,1.0114206,0.00854,1.2427428,1.0127048172067628,87.11427
0.02,-0.23988047,9.553345,0.2117648,-0.046522666,1.0014167,0.008845,1.2427428,1.0025357678574,87.29259
0.02,-1.6827525,9.973285,0.50129634,-0.08859233,1.0035924,0.024827002,1.2427428,1.0078008878892446,84.762024
0.019,-1.6109679,9.72144,0.7304091,-0.120109,0.99415773,0.049064334,1.2427428,1.0025881885404444,82.56459
0.02,-1.230509,9.855438,0.5772685,-0.153781,1.004426,0.061488003,1.2427428,1.0179886855637785,80.63687
0.02,-1.3980067,10.244272,0.3822534,-0.14410233,1.0136371,0.057441667,1.0234118,1.0254389934863744,81.29888
0.019,-1.2137593,10.780863,-0.028115666,-0.130601,1.0496473,0.031659003,1.0234118,1.0582147393852812,82.7043
0.02,-1.0402796,11.720643,-0.022731815,-0.124134995,1.1130466,0.011264667,1.0234118,1.1200041188093874,83.61035
0.021,-0.38464624,12.191431,0.07776674,-0.08969033,1.1792316,9.1500016E-4,1.0234118,1.182637924957096,85.65036
0.018,0.03888337,12.173485,-0.22492532,-0.04711233,1.2265676,-0.005774666,1.0234118,1.2274856657538813,87.78394
0.019,-0.19381863,12.093326,-0.66400826,-0.018340666,1.2392353,-0.027571999,1.0234118,1.2396776513039678,88.46933
0.02,-0.849452,11.836696,-1.2227324,-0.034139667,1.2271777,-0.071776666,1.0234118,1.229749002861005,86.29426
0.019,-1.9890338,11.080564,-0.9445667,-0.10306966,1.1900287,-0.09623767,1.0234118,1.1983544022219783,83.24219
0.019,-2.766103,9.606585,0.1058824,-0.190503,1.105503,-0.070068665,1.0234118,1.1239830125997508,79.59589
0.02,-2.9168508,8.579466,1.5290136,-0.260775,0.994788,0.023464663,1.0234118,1.0286677491246066,75.25419
0.019,-3.1280174,9.000603,2.3288147,-0.29948968,0.92408895,0.13472867,1.0234118,0.980707029529599,70.436035
0.02,-3.196811,9.853643,2.9653056,-0.31412968,0.9324867,0.23192202,1.0234118,1.010938547685613,67.27909
0.019,-2.667399,11.145169,2.870789,-0.30565068,1.0196964,0.2775297,1.0234118,1.100102596158189,67.95821
0.02,-1.3920245,11.143375,2.0416758,-0.24664335,1.0925304,0.26776966,1.0234118,1.1515885306617901,71.57099
0.02,-1.2358929,9.753743,1.5140585,-0.17999066,1.0891347,0.218441,1.0234118,1.1253121731841267,75.432335
0.019,-1.5571294,9.004191,1.3794622,-0.142252,1.0163617,0.16775,1.0234118,1.03988789121349,77.789276
0.02,-2.0751755,8.73799,1.4614165,-0.16547267,0.9346013,0.14802666,1.0234118,0.9606105870540871,76.63675
0.019,-2.455036,8.309076,2.0057836,-0.206912,0.8854963,0.16474067,1.0234118,0.9241513897441761,73.36993
0.022,-2.7906294,7.4063845,2.5070798,-0.24883933,0.831186,0.20306899,1.0234118,0.8910825933083308,68.87277
0.017,-2.8983064,6.500701,2.4915266,-0.276818,0.75513935,0.238083,1.0234118,0.8387771847387036,64.19571
0.02,-2.5064816,6.050252,2.3377876,-0.27856666,0.67836064,0.249368,1.3001733,0.7745688739166509,61.13878
0.019,-1.9166509,5.961119,2.1738794,-0.24885966,0.6292353,0.23804231,1.3001733,0.7173091161705482,61.3084
0.02,-1.2131611,6.279963,2.2402802,-0.19158067,0.6217323,0.22950232,1.3001733,0.6898735489225547,64.31977
0.019,-0.42891344,6.6364937,2.5501506,-0.120963,0.641659,0.23672067,1.3001733,0.6945466297340169,67.496056
0.019,-0.2739782,7.0725856,3.0855448,-0.06512767,0.67943835,0.26770866,1.3001733,0.733175295995552,67.92714
0.019,-0.3702893,7.498508,3.4504502,-0.036478,0.7208574,0.308843,1.3001733,0.7850796138208422,66.66386
0.021,-0.81954175,8.29472,3.6053855,-0.049755666,0.7772214,0.34471098,1.3001733,0.8516891213062352,65.862236
0.019,-0.8991031,9.68495,3.4689946,-0.071004,0.86601704,0.35774466,1.3001733,0.9396852307338892,67.161644
0.019,-0.9379865,10.160523,2.914458,-0.090300344,0.95650035,0.33952597,1.3001733,1.018982314484903,69.831406
0.02,-1.0145568,10.388439,2.6715865,-0.09692899,1.027667,0.30778566,1.3001733,1.0771382448353448,72.56773
0.02,-0.7728817,10.4351,3.254837,-0.09263867,1.053165,0.30050635,1.3001733,1.0991098319219141,73.375084
0.02,-0.43908295,10.21137,3.9750767,-0.075680666,1.0548934,0.33655736,1.3001733,1.1098641584280173,71.89172
0.018,-0.7513463,11.216954,3.9535413,-0.06673399,1.083055,0.3801317,1.3001733,1.149765934411047,70.38658
0.019,-2.6685956,13.392629,3.5964124,-0.13117033,1.183583,0.391742,1.3001733,1.2536092739144173,70.758934
0.021,-3.2560334,14.178671,3.9661036,-0.22692001,1.3184336,0.39143702,1.3001733,1.3939092163306002,71.05902
0.02,-3.7836509,12.056835,4.537988,-0.32998967,1.3469816,0.4113027,1.3001733,1.4465208721963432,68.62065
0.019,-2.7972097,9.391231,4.575675,-0.33436134,1.210972,0.44458833,1.3001733,1.3326324932990379,65.32725
0.019,-3.7489548,8.25464,2.6105695,-0.35111603,1.009611,0.398513,1.3001733,1.1407933479669343,62.252502
0.02,-3.4366915,9.100503,1.8460627,-0.3393227,0.90912366,0.307013,1.3001733,1.0177930527441235,63.282047
0.019,-2.1852453,9.132208,1.0654043,-0.31852165,0.90031934,0.187697,1.3001733,0.9732734004719177,67.674805
0.019,-1.4315062,8.5938225,-0.22791636,-0.23975034,0.91184837,0.09121532,1.3907238,0.9472422622808164,74.28797
0.02,-1.8185452,9.273384,-1.038485,-0.18474865,0.91772467,-0.0068320017,1.3907238,0.9361609412005103,78.610275
0.02,-3.3840494,9.427123,-0.5820541,-0.22549665,0.927749,-0.06283,1.3907238,0.956825226737455,75.83894
0.019,-4.1814575,8.565707,0.2644069,-0.31896898,0.92679334,-0.04609567,1.3907238,0.9812297952828589,70.825455
0.019,-3.306881,8.513064,1.247857,-0.36955833,0.9009497,0.03161833,1.3907238,0.9743117946035591,67.62374
0.02,-1.9184456,8.700303,1.3986049,-0.31974167,0.8762447,0.098942004,1.3907238,0.9379920411949348,69.094604
0.019,-1.0510473,8.507681,0.5509474,-0.21333735,0.87427235,0.10868167,1.3907238,0.9064638244944244,74.684685
0.021,-1.1934203,8.546564,-0.22851457,-0.14149967,0.87541103,0.058498997,1.3907238,0.8887006057306074,80.07897
0.018,-1.0462617,8.676374,-0.61076796,-0.11185366,0.8745976,-0.009800666,1.3907238,0.881775635785052,82.684326
0.02,-0.81834537,8.933005,-0.8877372,-0.103943996,0.8890546,-0.058702335,1.3907238,0.8970331063350215,82.35258
0.023,-0.57607204,9.150752,-0.6729814,-0.08296,0.9095914,-0.07381,1.3907238,0.916344231887528,83.03987
0.022,-0.5246264,9.32124,-0.19980069,-0.065229334,0.9315107,-0.059841003,1.3907238,0.9357072039047893,84.571594
0.013,-0.7160522,9.400204,0.41336012,-0.061752334,0.94739103,-0.015616001,1.3907238,0.9495298731452665,86.15363
0.021,-0.782453,9.243474,0.7280163,-0.06876733,0.9505427,0.03200467,1.3907238,0.9535641809327587,85.43768
0.022,-0.60658056,9.523434,0.695115,-0.071553,0.95741534,0.062423337,1.3907238,0.9621125934502435,84.33603
0.022,-0.068793654,9.505488,0.37387854,-0.049552336,0.960994,0.06108134,1.3907238,0.9642073646301612,85.32103
0.013,-0.04546363,9.700503,0.13998012,-0.024501666,0.97652864,0.041093666,1.3907238,0.977699961491968,87.19514
0.02,-0.4881358,9.857233,0.059820566,-0.020475667,0.9878747,0.019499667,1.3907238,0.9882792553770944,88.36054
0.025,-1.2969099,9.902697,0.38584265,-0.062219996,1.001376,0.019906333,1.3907238,1.0035046333276343,86.26751
0.021,-2.0638096,10.08156,0.8895318,-0.13082467,1.0143284,0.045384,1.3907238,1.023736697060691,82.22623
0.012,-2.492723,10.246066,1.3016955,-0.19896166,1.027545,0.087596,1.0972432,1.0502892351935829,78.05449
0.02,-2.3641088,10.269995,1.3824533,-0.23523633,1.0400296,0.12147134,1.0972432,1.0731975960492712,75.71826
0.026,-2.1128623,10.493126,1.2011969,-0.23690367,1.054019,0.132065,1.0972432,1.088356793326912,75.56934
0.02,-2.7948167,11.517852,0.6873383,-0.247172,1.0972476,0.11118267,1.0972432,1.1302247028989747,76.12534
0.022,-3.0747771,12.945768,0.5605187,-0.271328,1.1881987,0.08324466,1.0972432,1.2216237860363626,76.56618
0.01,-1.9411774,12.754941,-0.79920274,-0.26549232,1.265079,0.015249998,1.0972432,1.2927272198659292,78.12882
0.02,-1.3549358,12.447463,-0.9200403,-0.21655,1.296677,-0.039385673,1.0972432,1.3152248308271488,80.366264
0.02,-1.3992031,11.148759,-1.3854443,-0.15959634,1.2355957,-0.10553,1.0972432,1.2503216842553848,81.19773
0.019,-2.1284158,9.689735,-0.6358926,-0.16596067,1.1314076,-0.099979006,1.0972432,1.147877147028087,80.2826
0.021,-3.2027931,10.8047905,1.2460624,-0.22877033,1.0755724,-0.026351998,1.0972432,1.0999482797911186,77.91528
0.022,-3.0209386,11.571092,3.1543384,-0.28389403,1.0899277,0.12795766,1.0972432,1.1335392876442976,74.055084
0.023,-2.8582265,11.538191,3.0149565,-0.30870068,1.1527576,0.25205198,1.0972432,1.2197034466878665,70.92879
0.022,-2.2498515,10.046266,2.0464616,-0.27630964,1.126975,0.27925798,1.0972432,1.193484320186652,70.78203
0.01,-1.9322042,8.600403,1.422533,-0.239303,1.0259997,0.22039299,1.0972432,1.076343023512597,72.40699
0.019,-1.9160527,7.780263,1.2586247,-0.207278,0.89826566,0.16069432,1.0972432,0.9357713542246598,73.723465
0.021,-2.1337996,7.5900335,1.3064811,-0.20333333,0.8147771,0.13554199,1.0972432,0.8506337399247491,73.30493
0.018,-2.5381866,7.488937,1.4219348,-0.223931,0.77699775,0.13552167,1.0972432,0.8199004269627835,71.38295
0.021,-3.1322048,7.18445,1.7898313,-0.26526868,0.75674564,0.15357767,1.0972432,0.8164664926247611,67.9497
0.022,-3.6783667,6.704091,2.134996,-0.31776932,0.72663206,0.18173933,1.0972432,0.8136342377091876,63.261574
0.021,-2.9874392,6.1680984,2.3958137,-0.33303967,0.681736,0.214842,1.0972432,0.7885660871117246,59.82866
0.024,-2.408376,6.510272,2.801397,-0.30843636,0.65882033,0.24922568,1.34212,0.7689542618852298,58.95634
0.01,-1.5822539,7.2083783,2.7918258,-0.23718834,0.6759613,0.27155167,1.34212,0.7661085544766981,61.92486
0.018,-0.7788638,7.4847493,2.5519454,-0.16211766,0.72071505,0.27685866,1.34212,0.788899885545869,66.00344
0.02,-0.38344982,7.338787,2.3886352,-0.09328934,0.74887663,0.26282868,1.34212,0.7991232842085453,69.57387
0.019,-0.30269206,7.3860455,2.5513473,-0.04979633,0.7549157,0.25465468,1.34212,0.7982646266482756,71.03129
0.021,-0.4851448,7.940582,2.8151557,-0.03981267,0.77040964,0.26360133,1.34212,0.8152310901595188,70.91247
0.023,-0.43010986,8.799605,2.9599216,-0.041398663,0.82006365,0.28301966,1.34212,0.8685150369319021,70.771675
0.022,-0.9086744,9.8524475,2.7948167,-0.061996337,0.903898,0.29129532,1.34212,0.9516974859901628,71.76382
0.022,-1.3914263,10.824532,2.457429,-0.09280133,1.001925,0.279136,1.34212,1.044213907092345,73.63816
0.01,-1.9058832,10.93819,2.501696,-0.14296366,1.0746168,0.26356068,1.34212,1.1156630706453439,74.409935
0.02,-1.3752748,11.7050905,3.7016966,-0.15882367,1.1375891,0.294386,1.34212,1.1857474554699563,73.61458
0.019,-1.4141582,13.858032,4.273581,-0.15959634,1.2406994,0.356118,1.34212,1.3006252511017564,72.53978
0.02,-2.8899314,16.44886,2.8265216,-0.19304466,1.42801,0.36715898,1.34212,1.4870388294603032,73.80223
0.02,-4.3268213,12.742379,2.2737796,-0.29336932,1.4632679,0.31862333,1.34212,1.526020773611098,73.51181
0.022,-3.609573,11.075778,3.818945,-0.36799264,1.3686976,0.30317,1.34212,1.4493667126288943,70.794014
0.022,-3.9242291,7.7216387,3.5850465,-0.40314898,1.0720547,0.32895267,1.34212,1.191654451602618,64.11023
0.023,-3.418147,6.9930243,2.7702904,-0.37226263,0.876631,0.34582934,1.34212,1.0132419958427703,59.902645
0.01,-1.9824536,7.731808,1.8945173,-0.31695598,0.76296765,0.280417,1.34212,0.8724760259394442,60.984165
0.019,-1.7395821,8.103892,0.29790643,-0.24269865,0.7759607,0.16868533,1.34212,0.8303447241731997,69.148224
0.02,-2.5298119,8.584251,-0.95712906,-0.21250367,0.83004737,0.04198833,1.34212,0.8578458283758117,75.37411
0.019,-4.0408792,9.705887,-0.7956135,-0.28247067,0.89714736,-0.049450666,1.3742728,0.9418643377000253,72.27393
0.022,-4.421936,9.671191,0.19920248,-0.37364534,0.9504207,-0.052805666,1.3742728,1.0225941225967201,68.344795
0.021,-3.4354951,8.788837,1.0570294,-0.40443,0.95737475,0.015656665,1.3742728,1.0394109738665767,67.08367
0.023,-2.0464616,8.576474,1.4033905,-0.33663866,0.91898537,0.090402,1.3742728,0.9828693773166993,69.228584
0.022,-1.1892328,8.4604225,0.39780676,-0.22675733,0.8778307,0.09715267,1.3742728,0.9118356429951621,74.30328
0.01,-1.2023934,8.447861,-0.6299106,-0.150853,0.8662407,0.039812665,1.3742728,0.8801787261286423,79.78998
0.021,-1.4494523,8.523832,-0.9445667,-0.13056034,0.86445135,-0.039995667,1.3742728,0.8751695777076804,81.02373
0.017,-1.2939188,8.903693,-0.7818548,-0.13411868,0.87951833,-0.080093,1.3742728,0.893283381880849,79.9286
0.021,-1.1850454,8.96471,-0.38524446,-0.133529,0.8970863,-0.071776666,1.3742728,0.9098053392037587,80.40829
0.02,-1.061815,8.940184,0.3080759,-0.120353006,0.9112384,-0.029198667,1.3742728,0.9196155606378187,82.26051
0.022,-0.76689965,8.859426,0.6658029,-0.10243934,0.9097336,0.020008,1.3742728,0.9157015609812422,83.455025
0.023,-0.4863412,8.949755,0.66041905,-0.07869,0.9092253,0.05555067,1.3742728,0.9143131913187372,83.952736
0.022,0.2739782,9.178867,0.46839502,-0.03328567,0.9173383,0.061,1.3742728,0.9199665830732259,85.668015
0.01,0.41994038,9.742975,0.61734825,0.0070556663,0.9473706,0.059353005,1.3742728,0.949254230504397,86.389946
0.021,0.17706887,9.942178,0.8805587,0.029605335,0.9811036,0.066835664,1.3742728,0.9838230297975579,85.73896
0.017,-0.5844469,10.163514,1.0217353,4.2700148E-4,1.0145723,0.085644,1.3742728,1.018180707592076,85.17485
0.021,-1.1030912,10.091729,1.1078769,-0.051341668,1.0264267,0.10231733,1.3742728,1.0327906459880916,83.63619
0.02,-1.0731809,9.659825,0.9062816,-0.09383833,1.0168294,0.10319167,1.3742728,1.026350876741593,82.18952
0.022,-2.0781665,9.957731,0.9661021,-0.14461066,1.0098348,0.101300664,1.3742728,1.025153804301077,80.08256
0.023,-3.3936207,11.118251,0.9936196,-0.222467,1.0447267,0.097417004,1.3742728,1.0725836006027216,76.913246
0.022,-4.348955,12.37867,1.4410775,-0.33381233,1.1371417,0.115595005,1.1042359,1.1907493987619602,72.74229
0.01,-3.5880375,12.717254,0.8572287,-0.38513365,1.2309393,0.11189433,1.1042359,1.2946272656575282,71.95361
0.021,-1.9764715,13.261621,0.19621146,-0.33696398,1.3037937,0.08479,1.1042359,1.3493005592974125,75.07723
0.017,-1.7940187,12.883555,-0.89013004,-0.2501203,1.320955,0.005550998,1.1042359,1.3444378738504676,79.275536
0.021,-2.1864417,10.226924,-1.4578272,-0.20247932,1.2363074,-0.073139004,1.1042359,1.2549116033917056,80.121895
0.02,-2.5962126,8.374281,-0.13998012,-0.22354467,1.070184,-0.08456633,1.1042359,1.0965479754998892,77.41068
0.024,-3.7417765,9.403793,1.7228323,-0.28975,0.951905,0.004249662,1.1042359,0.9950358184069592,73.0686
0.022,-3.6753755,10.758131,3.6370904,-0.3403597,0.969961,0.17742866,1.1042359,1.043144268479366,68.41047
0.021,-3.5001013,11.043475,3.67059,-0.37108335,1.0606884,0.306952,1.1042359,1.1648957952889485,65.580605
0.01,-2.6404798,10.101899,2.5064816,-0.33364967,1.0844173,0.3335887,1.1042359,1.1826091860547379,66.48711
0.021,-1.5487545,9.378669,1.7240287,-0.26136467,1.0375286,0.26856267,1.1042359,1.1031332950559534,70.14058
0.017,-1.3094722,8.781659,1.3692927,-0.186904,0.96064836,0.19034033,1.1042359,0.9969994039365846,74.480545
0.021,-1.9369899,8.743374,1.198206,-0.162992,0.9144713,0.14587133,1.1042359,0.9402673270429005,76.54805
0.02,-2.6021945,8.356933,1.5906289,-0.198799,0.87974197,0.14133699,1.1042359,0.9129310573701926,74.503265
0.022,-3.2045877,7.3399835,2.4023938,-0.26321498,0.8307386,0.17645265,1.1042359,0.889125576019231,69.120544
0.015,-3.6251264,6.3140607,2.693122,-0.32059565,0.74816495,0.22726567,1.1042359,0.8450929252255079,62.289093
0.021,-2.7092733,5.304888,2.6997023,-0.32423532,0.64442426,0.26496366,1.1042359,0.7685160431566165,56.985302
0.021,-1.8867407,5.2342997,2.6602206,-0.279441,0.57285094,0.27372733,1.1042359,0.693665715065646,55.672894
0.021,-0.9637093,5.421538,2.501696,-0.188978,0.5425136,0.26722065,1.1042359,0.633593382733463,58.898
0.022,-0.26081768,5.8019967,2.5298119,-0.10575367,0.55941063,0.261446,1.1042359,0.6264807287552103,63.24525
0.023,-0.062213387,6.2141604,2.7212377,-0.043736998,0.5927167,0.26352,1.3014,0.6501298299891464,65.73994
0.012,-0.34516466,7.2095747,3.033501,-0.022712333,0.653493,0.28159633,1.3014,0.7119448215823919,66.620766
0.018,-0.44027936,8.841479,3.4666018,-0.028812332,0.7568067,0.31343833,1.3014,0.8196524098473822,67.41734
0.019,-1.2765709,10.5487585,3.1118658,-0.070089005,0.90414196,0.32671598,1.3014,0.9639131112245205,69.71691
0.019,-2.3162522,11.582458,2.5459633,-0.13708733,1.0527786,0.31014434,1.3014,1.1060403377563437,72.146736
0.021,-3.0358937,11.979069,3.1166515,-0.22531366,1.159427,0.29824933,1.3014,1.2181912776885755,72.13112
0.024,-2.6997023,12.323635,4.4889355,-0.27368665,1.2197561,0.34505668,1.3014,1.2968321029474974,70.14684
0.021,-2.7714868,14.416159,4.4638104,-0.28916034,1.316075,0.41024533,1.3014,1.4085340793461645,69.12468
0.022,-4.4835515,16.323238,2.7332017,-0.33836702,1.4637357,0.39721167,1.3014,1.5539599566410105,70.37982
0.012,-4.5409794,12.707085,3.306881,-0.40095302,1.4767693,0.357033,1.3014,1.5713317758268426,70.0214
0.016,-3.6005998,9.35833,3.9738803,-0.429135,1.304851,0.34038004,1.3014,1.4151507670066006,67.22884
0.022,-2.5860431,7.225726,3.1280174,-0.36463764,0.99562174,0.35380003,1.3014,1.1177646092827598,62.96461
0.017,-1.6570296,7.2059855,1.3387842,-0.26661065,0.80863637,0.28690335,1.3014,0.8984918183005465,64.15717
0.022,-1.061815,8.9210415,0.3505485,-0.18031602,0.7937727,0.16374435,1.3014,0.8303018556461297,72.94137
0.022,-1.669592,8.8701935,-0.8386843,-0.14916533,0.849669,0.028914005,1.3014,0.8631475487979349,79.86129
0.017,-3.1920254,8.754142,-0.8219346,-0.20134066,0.9022917,-0.04453,1.3014,0.9255546022353165,77.12695
0.018,-4.4889355,9.722038,0.74895346,-0.31783035,0.92951804,-0.030988,1.3014,0.9828429092102311,71.03979
0.022,-4.3986063,9.564711,1.585245,-0.410591,0.953125,0.05140267,1.3014,1.0390738542007678,66.532104
0.021,-3.158526,8.200802,1.1563315,-0.40945235,0.93431664,0.118645005,1.3014,1.0269739227152332,65.47449
0.015,-1.9357935,8.250452,0.43728834,-0.32266966,0.8842967,0.10805134,1.3014,0.9475080360735453,68.953125
0.02,-1.3549358,8.5423765,-0.48155555,-0.21921366,0.84954697,0.037799668,1.4539438,0.8781876211923653,75.32689
0.02,-1.5074782,8.889935,-1.2735798,-0.16309367,0.872971,-0.044794332,1.4539438,0.889204386874799,79.03514
0.02,-1.2598212,8.785847,-1.1162517,-0.140117,0.8911693,-0.09759999,1.4539438,0.9073815468332527,79.15295
0.02,-1.1653047,8.785249,-0.7106683,-0.13367133,0.89942473,-0.105387665,1.4539438,0.91539031680324,79.28335
0.018,-1.4566308,9.139386,-0.10229317,-0.131943,0.90790373,-0.065574996,1.4539438,0.9197816156658345,80.782104
0.021,-1.2993027,8.844471,0.61854464,-0.133285,0.9098964,-0.006608332,1.4539438,0.9196303455649308,81.6563
0.022,-1.3268201,8.455039,0.71365935,-0.138775,0.89867234,0.041805338,1.4539438,0.9102846628298709,80.83843
0.022,-1.0612168,8.759525,0.5796613,-0.12533467,0.8857607,0.064985335,1.4539438,0.8969414324189843,80.9439
0.023,-0.4863412,9.130413,0.32662028,-0.09770167,0.89548,0.05506267,1.4539438,0.9024754307863576,82.8615
0.01,-0.4869394,9.296116,0.6131608,-0.06915367,0.9240686,0.05164667,1.4539438,0.9280907501025685,84.663895
0.02,-1.1395818,9.636495,0.7962117,-0.07181734,0.9538773,0.059007328,1.4539438,0.9583952428451342,84.43448
