dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.02,-1.1300105,9.525827,1.8598214,-0.100528,0.9701033,0.18509434,1.2465984,0.9927065289580329,77.74992
0.019,-1.2963116,9.497113,1.855634,-0.116693,0.97103864,0.18788,1.2465984,0.9959077203722358,77.16887
0.02,-1.4871392,9.558728,1.9800607,-0.13302065,0.97150636,0.19359367,1.2465984,0.9994986763578811,76.40798
0.023,-1.6199409,9.520443,1.922633,-0.14967366,0.9713233,0.19572866,1.2465984,1.0020882628395555,75.76592
0.016,-1.6863418,9.47797,1.817947,-0.16293101,0.9706726,0.19444768,1.2465984,1.003275498368312,75.35336
0.019,-1.6959131,9.439685,1.7653049,-0.17002733,0.96662635,0.18714802,1.2465984,0.9991497222070467,75.340996
0.019,-1.6384853,9.421141,1.7653049,-0.17065768,0.96325094,0.18180032,1.2465984,0.9950013889950976,75.486855
0.02,-1.4386846,9.383454,1.7216359,-0.16223967,0.96003836,0.17852668,1.2465984,0.9898823910544304,75.895065
0.02,-1.224527,9.332008,1.558924,-0.146217,0.9563783,0.17151166,1.2465984,0.9825757374981323,76.73971
0.019,-1.0103694,9.342177,1.3579268,-0.124867,0.95369434,0.15766467,1.2465984,0.9746706198577613,78.09159
0.02,-0.87218386,9.29492,1.2861422,-0.10561133,0.950685,0.142862,1.2465984,0.9671428652488082,79.41489
0.019,-0.77706915,9.290133,1.1282159,-0.09040201,0.94926167,0.128222,1.2465984,0.962138822822471,80.61546
0.02,-0.5820541,9.428918,0.75972116,-0.075843334,0.95221,0.10788867,1.2465984,0.9612991613535016,82.11482
0.019,-0.56829536,9.62812,0.6831509,-0.065514,0.9635356,0.087392665,1.2465984,0.9697063615508896,83.532814
0.019,-0.8063812,9.527621,1.0139586,-0.06651033,0.971608,0.083509,1.2465984,0.977455599625655,83.72963
0.018,-0.9493524,9.620942,1.7162521,-0.078995,0.97813505,0.11602201,1.2465984,0.9881545890245769,81.83389
0.022,-1.1575279,8.956933,1.8879371,-0.099023335,0.955321,0.15697335,1.2465984,0.9731826612474191,79.00573
0.02,-1.3022938,8.026724,1.9202402,-0.11587966,0.9043047,0.18777834,1.2465984,0.9308360547026139,76.28749
0.018,-1.3627125,7.661818,1.4895321,-0.12993,0.837713,0.180072,1.2465984,0.8666434128210556,75.154
0.019,-1.1629118,7.563114,1.2598212,-0.130113,0.7903363,0.158722,1.192899,0.8165497849247291,75.44285
0.02,-0.9391829,7.496115,1.5463617,-0.11777067,0.77230066,0.14601368,1.192899,0.7947567146188921,76.34743
0.02,-0.48035914,6.6568327,1.7449659,-0.08777901,0.73814064,0.154696,1.192899,0.7592678155710905,76.452095
0.02,-0.07716853,5.133801,1.8185452,-0.050874,0.655567,0.17368734,1.192899,0.6800908279548074,74.566605
0.02,0.41635114,3.8446677,1.4285151,-0.004798667,0.53145236,0.16968167,1.192899,0.5579036694039682,72.286194
0.018,0.698106,3.3756745,1.43689,0.035258,0.419924,0.15921001,1.192899,0.450474319344932,68.77755
0.02,0.5886344,3.4085758,1.5517455,0.057889,0.36128268,0.15014134,1.192899,0.3954980804020891,65.991905
0.02,0.79740816,3.7507496,1.1844472,0.070841335,0.3580903,0.14184533,1.192899,0.39162132674487865,66.11771
0.019,0.8147561,4.3537407,1.2329018,0.07480633,0.39133534,0.13491166,1.192899,0.4206429477206723,68.48581
0.018,0.36251262,4.362116,1.4871392,0.067120336,0.42374668,0.13271566,1.192899,0.4490877753834773,70.66038
0.02,-0.27158538,5.17747,1.1018949,0.030784667,0.47224164,0.12990965,1.192899,0.4907508322566644,74.213905
0.02,-0.5952146,6.7609205,2.0225334,-0.017141,0.554063,0.15674967,1.192899,0.57606432285781,74.11389
0.021,-1.1928221,7.560123,3.056831,-0.07000766,0.66276497,0.21010435,1.192899,0.6987863117687845,71.52313
0.018,-1.4009976,8.982058,3.9678981,-0.108397,0.792085,0.30752134,1.192899,0.8565733596694061,67.62522
0.02,-1.599602,8.559725,3.3080773,-0.14253667,0.8532273,0.35121766,1.192899,0.9336312977553722,66.04724
0.02,-1.3471591,8.403593,3.2979078,-0.14778267,0.8818973,0.35941198,1.192899,0.9637216858956367,66.2193
0.019,-0.6197411,8.937193,2.609373,-0.12122735,0.88037235,0.313235,1.192899,0.942267324358744,69.11742
0.019,0.465404,8.426325,2.382055,-0.051036667,0.87583804,0.28175902,1.192899,0.9214581723561122,71.89553
0.02,0.61435723,7.8514495,3.3326037,0.015636332,0.8570704,0.28293833,1.192899,0.9027005270328289,71.70478
0.02,0.74476606,8.479566,4.982455,0.062016666,0.84151536,0.36360064,1.192899,0.9188033512505043,66.3313
0.019,2.2259233,9.153145,6.6735826,0.121857665,0.8662204,0.50947195,0.92395586,1.0122987544098747,58.83678
0.019,3.6993039,10.226326,4.2963133,0.22671665,0.9469437,0.542229,0.92395586,1.1145021745203394,58.17432
0.02,2.7499514,10.070792,2.7726831,0.29487398,1.0010303,0.46711767,0.92395586,1.1433334133198971,61.108578
0.018,1.3513466,9.410374,5.0398827,0.26514667,1.0097737,0.41158733,0.92395586,1.122207589834303,64.13314
0.021,1.3202399,9.911072,6.661618,0.184281,0.99905795,0.49198532,0.92395586,1.1287718237550972,62.261887
0.02,2.0979073,10.960922,6.532406,0.16211767,1.029314,0.61978036,0.92395586,1.2123931839561424,58.102398
0.019,1.2035898,9.705289,4.338187,0.15709533,1.0393384,0.5959293,0.92395586,1.208319042479019,59.333702
0.02,0.63170516,8.496315,3.4193435,0.13369167,0.99125004,0.48572266,0.92395586,1.1119247293689656,63.058857
0.019,1.0767702,7.2873416,3.3834512,0.09898267,0.866383,0.37868798,0.92395586,0.9506953686488576,65.687744
0.019,1.9495523,7.4590263,0.29850462,0.12433833,0.7900314,0.241377,0.92395586,0.8353876018659674,71.033104
0.02,-7.8646097,13.497314,-1.0588241,-0.164456,0.960018,0.089161664,0.92395586,0.978074688831387,78.973434
0.02,-50.125446,1.2610176,65.738014,-1.904847,0.75517994,2.2086267,0.92395586,3.0127680037453093,14.516566
0.019,-28.164719,3.973282,66.85128,-2.9284475,0.63669765,4.4707913,0.92395586,5.382300973968437,6.793697
0.022,15.080765,11.571092,3.4450665,-2.1485217,0.5712243,4.623881,0.92395586,5.130566902129424,6.3924217
0.018,18.692133,-0.15493527,-10.4464655,0.19062503,0.5230953,2.0343297,0.92395586,2.1091381510281484,14.360013
0.022,8.9521475,-4.6265225,-4.831109,1.4522473,0.2307833,-0.4021933,0.92395586,1.524481058527226,8.7071905
0.023,0.8255238,4.755137,5.416154,0.967704,-8.9464587E-4,-0.33519503,0.92395586,1.0241130502167617,-0.05005254
0.012,-3.4809587,2.2905295,9.731011,0.21402866,0.08222803,0.3506483,0.92395586,0.418955790281138,11.318868
0.021,-4.5930233,-3.1483564,6.741778,-0.24637902,0.13247168,0.74401695,0.92395586,0.7948663922853059,9.593629
0.022,-3.7196429,1.692922,5.992226,-0.40087166,0.02838532,0.76359797,0.92395586,0.8628937768790356,1.8851138
0.025,-5.8911295,-8.266604,11.096117,-0.48279467,-0.33045736,0.8099987,2.3151588,0.9991949967802053,-19.312706
0.01,2.4245276,-41.454456,15.972091,-0.24426432,-1.6325024,1.123742,2.3151588,1.996878892386419,-54.838017
0.02,-1.3130615,-49.015774,21.258434,-0.16246335,-3.3561184,1.6426487,2.3151588,3.740082896102629,-63.810352
0.025,-2.9838498,-15.664015,1.9926231,-0.06364334,-3.6075604,1.3332161,2.3151588,3.8465578870935824,-69.69643
0.022,-5.245067,-2.661417,-2.2677977,-0.324337,-2.288964,0.71323234,2.3151588,2.4193493354081563,-71.103905
0.023,-3.9296129,2.3509483,-2.376671,-0.413275,-0.5429813,-0.09013766,2.3151588,0.6882948113405959,-52.080894
0.009,-2.6811578,1.669592,3.6197424,-0.40298632,0.046197336,-0.034831,2.3151588,0.4071183669736502,6.515616
0.019,-1.311865,1.2119647,6.298507,-0.26929465,0.17785567,0.25634232,2.3151588,0.41214516077243685,25.565117
0.019,0.42652065,2.8791637,3.3110683,-0.12122733,0.19581,0.44967166,2.3151588,0.5052150255996725,22.80386
0.019,-0.13878371,1.5966109,0.8141579,-0.034810666,0.19332933,0.35430834,2.3151588,0.40512024338553615,28.503656
0.022,-0.5276174,-2.5549364,0.79860455,-0.008153665,0.06529033,0.16736369,2.3151588,0.17983301660383522,21.288301
0.022,-2.4837499,-6.1651077,1.6522441,-0.10707533,-0.24212934,0.110979326,2.3151588,0.28706820712162906,-57.506878
0.023,-7.5673018,-9.013762,1.9567307,-0.35957468,-0.6027817,0.149816,2.3151588,0.7176939296261656,-57.128197
0.022,-13.57209,-8.234301,1.7521443,-0.8029633,-0.7958264,0.18222733,2.3151588,1.1451185557351595,-44.025074
0.008,-15.270994,-9.902697,8.7266245,-1.2376088,-0.92286897,0.42268932,2.3151588,1.6006339083412193,-35.209293
0.019,-11.93181,-16.123438,18.37927,-1.3859607,-1.1645306,0.9809003,2.3151588,2.0589278837778546,-34.444016
0.022,-3.8081772,-15.391233,18.36312,-1.05408,-1.4077988,1.5455164,2.3151588,2.341282317500387,-36.962635
0.018,-0.30089745,-12.607184,12.725629,-0.5452383,-1.4997257,1.6814446,2.3151588,2.3181281433024767,-40.31246
0.022,4.76411,-13.506288,3.0263224,0.022265008,-1.4107674,1.1595896,2.3151588,1.826310116449417,-50.57612
0.022,3.3714871,-8.923434,-1.2669996,0.26630569,-1.1909233,0.49235132,2.3151588,1.3159129640636815,-64.82557
0.023,-2.525026,-1.8233309,4.4129634,0.19070633,-0.8243744,0.20979935,1.9760108,0.871767047435366,-71.02071
0.022,-6.093921,3.0227332,8.98146,-0.178364,-0.262544,0.4122177,1.9760108,0.5202561935426697,-30.307714
0.01,-2.492723,1.0301101,9.355338,-0.37769166,0.07578233,0.7732766,1.9760108,0.8639159048225423,5.0324306
0.018,-0.23928227,-0.77706915,10.959726,-0.29999802,0.11134533,0.9958046,1.9760108,1.0459557391730665,6.1109
0.02,-3.4522448,-6.0023956,12.253047,-0.21020599,-0.19542368,1.1070076,1.9760108,1.1436095695301762,-9.839179
0.019,-4.256233,-9.35474,10.436894,-0.27014866,-0.54841036,1.1437703,1.9760108,1.2968981470046668,-25.015488
0.022,-3.2937205,-9.22493,7.2137623,-0.37397066,-0.8355577,1.0164431,1.9760108,1.3679061973604774,-37.649532
0.023,-3.0406795,-5.8749776,7.170093,-0.35998133,-0.83122665,0.84367067,1.9760108,1.2378628713396338,-42.183064
0.022,-1.9938195,-2.565106,9.052647,-0.28308067,-0.60044336,0.79661936,1.9760108,1.0369519248331234,-35.38352
0.011,0.552742,0.56829536,9.7609215,-0.15233733,-0.26756632,0.8831987,1.9760108,0.9353279127806386,-16.622637
0.02,2.3162522,1.0223335,9.151948,0.02974766,-0.033123005,0.950563,1.9760108,0.9516050123053335,-1.9947274
0.019,1.486541,-0.12203395,9.309277,0.14804699,0.049918327,0.959286,1.9760108,0.971925578500179,2.944021
0.02,0.11006984,-1.6731812,10.780863,0.13300033,-0.026270665,0.99395424,1.9760108,1.0031571507755785,-1.5006331
0.019,-0.8117651,-2.0488544,10.844273,0.026677333,-0.130662,1.0514773,1.9760108,1.0599003616665652,-7.081304
0.022,-0.85483587,-1.9154545,10.070194,-0.052907333,-0.19162132,1.0773414,1.9760108,1.0955284059115902,-10.073554
0.023,-0.7070791,-1.9190438,9.754341,-0.080682665,-0.19997834,1.0424494,1.9760108,1.064519462291157,-10.827801
