dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.02,-0.032303106,0.25902304,9.789636,-0.0036193335,0.026413,0.999851,0.052432716,1.0002063512522377,1.5132176
0.021,-0.03708875,0.2542374,9.80818,-0.0036193335,0.026250333,0.9995256,0.052432716,0.9998768013359354,1.5043919
0.018,-0.032303106,0.2638087,9.812965,-0.0034566668,0.026413001,0.9996883,0.052432716,1.0000431725373489,1.5134647
0.019,-0.02751746,0.2638087,9.799207,-0.0032940002,0.026575668,1.0000137,0.052432716,1.0003721981741573,1.5222868
0.02,-0.032303106,0.26859435,9.799207,-0.003131333,0.027063668,0.99970865,0.052432716,1.0000798154327701,1.5507
0.02,-0.02751746,0.25902304,9.812965,-0.0029686664,0.026901001,0.99970865,0.052432716,1.0000749305511338,1.5413848
0.019,-0.032303106,0.25902304,9.80818,-0.003131333,0.026738333,1.0000137,0.052432716,1.0003760103083952,1.5316007
0.019,-0.03708875,0.25902304,9.794421,-0.0032940002,0.026413,0.999851,0.052432716,1.000205226914693,1.5132194
0.019,-0.032303106,0.25902304,9.812965,-0.0034566668,0.026413,0.999851,0.052432716,1.0002057758561236,1.5132185
0.021,-0.032303106,0.2638087,9.817751,-0.0034566668,0.026575668,1.0001763,0.052432716,1.0005352901460476,1.5220385
0.019,-0.032303106,0.2638087,9.794421,-0.0032939997,0.026738333,1.0001763,0.050288904,1.0005390752126295,1.5313511
0.019,-0.032303106,0.2638087,9.803394,-0.0032939997,0.026901,0.99985105,0.050288904,1.0002182923575746,1.5411637
0.02,-0.032303106,0.2638087,9.812965,-0.0032939997,0.026901,0.9996883,0.050288904,1.0000556314322684,1.5414145
0.02,-0.032303106,0.25902304,9.80818,-0.0032939997,0.026738333,1.0001559,0.050288904,1.000518697815164,1.5313822
0.019,-0.032303106,0.2638087,9.789636,-0.0032939997,0.026738333,0.9996883,0.050288904,1.0000512689998697,1.5320982
0.019,-0.03708875,0.2638087,9.812965,-0.0034566664,0.026738333,0.9996883,0.050288904,1.000051818025734,1.5320973
0.02,-0.03708875,0.25902304,9.817751,-0.0036193335,0.026738333,1.0000137,0.050288904,1.000377656852097,1.5315982
0.022,-0.032303106,0.25902304,9.798609,-0.0036193335,0.026575668,1.0003186,0.050288904,1.0006781501015145,1.5218211
0.02,-0.032303106,0.2638087,9.799207,-0.0034566668,0.026575668,0.999851,0.050288904,1.000210084754359,1.5225334
0.016,-0.03708875,0.2638087,9.812965,-0.0034566668,0.026738333,0.9996883,0.050288904,1.0000518180273437,1.5320973
0.021,-0.02751746,0.26859435,9.80818,-0.0032940002,0.027063668,1.0000137,0.05475927,1.0003852812167133,1.5502263
0.019,-0.032303106,0.25902304,9.789636,-0.0032940002,0.026901,0.9996883,0.05475927,1.000055631433802,1.5414145
0.019,-0.02751746,0.25902304,9.812965,-0.0029686664,0.026738333,0.9996883,0.05475927,1.0000502503245814,1.5320997
0.019,-0.02751746,0.25902304,9.812965,-0.0029686664,0.026413,0.999851,0.05475927,1.000204208394672,1.5132208
0.019,-0.032303106,0.25902304,9.794421,-0.0029686664,0.026413,1.0000137,0.05475927,1.0003668716197893,1.5129747
0.021,-0.02751746,0.2638087,9.803394,-0.0029686664,0.026575664,0.9996883,0.05475927,1.0000459142784393,1.5227833
0.019,-0.032303106,0.2638087,9.812965,-0.003131333,0.026738333,0.9996883,0.05475927,1.000050746432805,1.5320989
0.02,-0.032303106,0.2542374,9.80818,-0.003131333,0.026575668,1.0001559,0.05475927,1.0005138415729478,1.5220711
0.018,-0.032303106,0.25902304,9.78485,-0.0032939997,0.026413001,0.9995256,0.05475927,0.9998799604831321,1.5137117
0.022,-0.032303106,0.2638087,9.812965,-0.0032939997,0.026413001,0.9995256,0.05475927,0.9998799604831321,1.5137117
0.018,-0.032303106,0.25902304,9.812965,-0.0032939997,0.026575668,0.9996883,0.04791608,1.000046933057142,1.522782
0.02,-0.032303106,0.2638087,9.789636,-0.0032939997,0.026738333,0.999851,0.04791608,1.0002138710516018,1.531849
0.019,-0.032303106,0.25902304,9.803394,-0.0032939997,0.026575664,0.9995256,0.04791608,0.9998842706372179,1.5230296
0.02,-0.032303106,0.2638087,9.812965,-0.0032939997,0.026738333,0.9995256,0.04791608,0.9998886073843323,1.5323474
0.019,-0.032303106,0.25902304,9.803394,-0.0032939997,0.026575668,0.9999933,0.04791608,1.0003518206892654,1.5223176
0.02,-0.02751746,0.2638087,9.789636,-0.003131333,0.026738333,0.9995257,0.04791608,0.9998882038983303,1.5323482
0.019,-0.032303106,0.2638087,9.812965,-0.003131333,0.026738333,0.9995257,0.04791608,0.9998882038983303,1.5323482
0.021,-0.02751746,0.2638087,9.812965,-0.0029686664,0.026901,0.999851,0.04791608,1.000217214269571,1.5411654
0.018,-0.02751746,0.25902304,9.789636,-0.0029686664,0.026738333,0.999851,0.04791608,1.0002128525419167,1.5318506
0.019,-0.032303106,0.25902304,9.799207,-0.0029686664,0.026575664,0.9993833,0.04791608,0.9997409668190025,1.5232478
0.02,-0.032303106,0.25902304,9.812965,-0.003131333,0.026413,0.9993833,0.05264623,0.9997371522617229,1.5139279
0.021,-0.032303106,0.2638087,9.817751,-0.0032939997,0.026575668,1.0003389,0.05264623,1.000697284614048,1.521792
0.03,-0.03708875,0.25902304,9.789636,-0.0034566664,0.026575668,1.0000137,0.05264623,1.0003727470223558,1.5222858
0.019,-0.02751746,0.25902304,9.80818,-0.0032939997,0.026575668,0.999851,0.05264623,1.0002095358137595,1.5225344
0.008,-0.032303106,0.25902304,9.80818,-0.0032939997,0.026413,0.9995256,0.05264623,0.9998799604339282,1.5137117
0.02,-0.032303106,0.25902304,9.789636,-0.003131333,0.026413,0.9995256,0.05264623,0.9998794377773325,1.5137125
0.026,-0.02751746,0.25902304,9.80818,-0.003131333,0.026413,0.9995256,0.05264623,0.9998794377773325,1.5137125
0.022,-0.032303106,0.25902304,9.812965,-0.003131333,0.026413,0.9996883,0.05264623,1.00004210088435,1.5134661
0.009,-0.032303106,0.25902304,9.812965,-0.003131333,0.026413,1.0004812,0.05264623,1.0008347411934488,1.5122672
0.02,-0.02751746,0.25902304,9.793823,-0.003131333,0.026413,0.9999933,0.05264623,1.0003469899892323,1.5130048
0.02,-0.032303106,0.25902304,9.817751,-0.003131333,0.026413,1.000156,0.052377257,1.0005096531500608,1.5127587
0.019,-0.032303106,0.25902304,9.80818,-0.003131333,0.026413,0.9999933,0.052377257,1.0003469899892323,1.5130048
0.02,-0.032303106,0.2638087,9.793823,-0.0032939997,0.026575664,0.9999933,0.052377257,1.0003518205902981,1.5223174
0.022,-0.032303106,0.25902304,9.803394,-0.0032939997,0.026575664,0.99950534,0.052377257,0.9998640123275166,1.5230603
0.023,-0.02751746,0.25902304,9.812965,-0.003131333,0.026575664,0.99966794,0.052377257,1.0000260328995585,1.5228136
0.022,-0.032303106,0.25902304,9.812965,-0.003131333,0.026413,1.0003186,0.052377257,1.0006721971624215,1.5125129
0.012,-0.02751746,0.2638087,9.794421,-0.0029686664,0.026575668,1.0000137,0.052377257,1.0003711798241368,1.5222882
0.019,-0.02751746,0.25902304,9.808778,-0.0029686664,0.026575668,0.9998713,0.052377257,1.00022883521835,1.5225049
0.018,-0.032303106,0.25902304,9.813564,-0.0029686664,0.026575668,0.9998917,0.052377257,1.000249212720676,1.5224739
0.021,-0.032303106,0.2638087,9.794421,-0.003131333,0.026575668,0.9998917,0.052377257,1.0002497087302173,1.5224732
0.019,-0.032303106,0.25902304,9.799207,-0.0032939997,0.026575668,0.9995663,0.04950739,0.9999249661063117,1.5229677
0.023,-0.032303106,0.25902304,9.813564,-0.0032939997,0.026575668,0.9995663,0.04950739,0.9999249661063117,1.5229677
0.023,-0.03708875,0.25902304,9.808778,-0.0034566664,0.026413,1.0000544,0.04950739,1.0004090747784957,1.5129108
0.021,-0.032303106,0.25902304,9.789636,-0.0034566664,0.026413,0.999729,0.04950739,1.0000838084309023,1.513403
